"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini href","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AH4RMMZFQBPHSV77LBFBPGMSGV3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Analissa","https://www.amazon.com/gp/customer-reviews/R2QAGGFUSAXEKY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Perfect for puppies","Reviewed in the United States on April 25, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","One of my friends recommended this for my new puppy. He absolutely loved it and gave me a better idea of what he likes with treats. Kept him occupied and happy. The longevity of it did last because I was about to break it a bit to freeze it in his kong as a way to keep him engaged mentally.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhG0Nly%252BwBDpnpRBwlqP514b8TLq%252BNvU1eJ4jjU1o%252FDVjAAAAAGXT4VEAAAAB%26reviewId%3DR2QAGGFUSAXEKY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hG0Nly%2BwBDpnpRBwlqP514b8TLq%2BNvU1eJ4jjU1o%2FDVjAAAAAGXT4VEAAAAB&reviewId=R2QAGGFUSAXEKY","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFRATH7I6G4F5K4JXMWECYED3UYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Bzymama","https://www.amazon.com/gp/customer-reviews/R2Z9IRWY3CDCL3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","My dog loves these!","Reviewed in the United States on May 28, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","We had been purchasing these from the local feed store but the price on Amazon was definitely more favorable. These chew rings do not last long but they seem to be helping with my puppies teething! We are on our 3rd package and it seems he likes the pumpkin flavor the best! Definitely worth the price!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhO%252FyJytXJ7ttnzU%252Fm2lorxHDv3sz8GSpcxgp9nP1TawOAAAAAGXT4VEAAAAB%26reviewId%3DR2Z9IRWY3CDCL3&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hO%2FyJytXJ7ttnzU%2Fm2lorxHDv3sz8GSpcxgp9nP1TawOAAAAAGXT4VEAAAAB&reviewId=R2Z9IRWY3CDCL3","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGMIOKD43BTNRB5WMNEFUW2SR3EA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Debbie Moriarity","https://www.amazon.com/gp/customer-reviews/R1Z8NQ55B3BW1X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","3 French Bulldogs","Reviewed in the United States on May 11, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Love these","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEaxrKFxoJHtur7nftjihcFOBQFAWaClhpCpJQ9t6oOUAAAAAGXT4VEAAAAB%26reviewId%3DR1Z8NQ55B3BW1X&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEaxrKFxoJHtur7nftjihcFOBQFAWaClhpCpJQ9t6oOUAAAAAGXT4VEAAAAB&reviewId=R1Z8NQ55B3BW1X","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHATVSHT6XDZAWRVKVEQ43O6DMKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Colson","https://www.amazon.com/gp/customer-reviews/R23O19ZB7WHGZ5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Pup loves em!","Reviewed in the United States on September 3, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I’ve tried a few teething treats for my lab, but he loves these the best. At first he struggled to finish them, but would gnaw on them all day. Now he’s got his adult teeth growing in and they last a day or two. Great product!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLFcEbF6zPWRXl7vcrA18dlviSE0nVOJ8KvSszW11I6BAAAAAGXT4VEAAAAB%26reviewId%3DR23O19ZB7WHGZ5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLFcEbF6zPWRXl7vcrA18dlviSE0nVOJ8KvSszW11I6BAAAAAGXT4VEAAAAB&reviewId=R23O19ZB7WHGZ5","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEMWPYVKTZUM2UCPFNE57JXSZZGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Edward","https://www.amazon.com/gp/customer-reviews/R31P9FKSGJIQPF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Great for puppies","Reviewed in the United States on March 26, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy is obsessed with these","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPKdyyOH3iE35bA6oyFHU2Wyt4Phg6rRvF8YdprNVGJyAAAAAGXT4VEAAAAB%26reviewId%3DR31P9FKSGJIQPF&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPKdyyOH3iE35bA6oyFHU2Wyt4Phg6rRvF8YdprNVGJyAAAAAGXT4VEAAAAB&reviewId=R31P9FKSGJIQPF","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AF6RQOFSACDGQ6FI4L7PKHBTLSRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/a4cfac69-d917-4de9-a936-5f3d1833f488._CR83,0,333,333_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/a4cfac69-d917-4de9-a936-5f3d1833f488._CR83,0,333,333_SX48_.jpg""/>","April D","https://www.amazon.com/gp/customer-reviews/R2SJ7G31JMCJ9X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","Started out good","Reviewed in the United States on June 1, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy chewed on the first two and then totally lost interest in them. Not sure why. My adult dog ended up eating the rest.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPkkQWiDhj3%252BpusUCEw%252FNxi1NQqVn1xdCEgV%252B9Bx5KGzAAAAAGXT4VMAAAAB%26reviewId%3DR2SJ7G31JMCJ9X&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPkkQWiDhj3%2BpusUCEw%2FNxi1NQqVn1xdCEgV%2B9Bx5KGzAAAAAGXT4VMAAAAB&reviewId=R2SJ7G31JMCJ9X","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AFCQWTIUTXZROB7HXBEH4KTCWH7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jenny Uzzell","https://www.amazon.com/gp/customer-reviews/R2XQ7W08UZIXWW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Nice teething rings","Reviewed in the United States on November 23, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My frenchie puppy loves theses teething rings, but goes through them quicker than I thought he .  Wish the price was a little lower for only 6 rings.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMq2imb45Bfb0BY8L7Wir5JwnMu%252BQZUz%252Ff7R37RRvhvSAAAAAGXT4VMAAAAB%26reviewId%3DR2XQ7W08UZIXWW&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMq2imb45Bfb0BY8L7Wir5JwnMu%2BQZUz%2Ff7R37RRvhvSAAAAAGXT4VMAAAAB&reviewId=R2XQ7W08UZIXWW","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHF2F5HV42KWOIP7355XIMUOZRNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/cf852495-3e48-4ece-ab7b-f9d8a07d4283._CR125,0,750,750_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/cf852495-3e48-4ece-ab7b-f9d8a07d4283._CR125,0,750,750_SX48_.jpg""/>","Julia Jones","https://www.amazon.com/gp/customer-reviews/R1QXCEBKVQHJ8T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","1.0 out of 5 stars","Dangerous! Breaks into sharp pointed shards","Reviewed in the United States on February 2, 2024","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These break into sharp pointed shards after puppy chews on it for a bit.  If a puppy swallows one of the pointed chunks its a guaranteed trip to the EVet for surgery.  They would not allow me to return them. I threw the whole package away.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAayQAFQN077yg3BqOpvppF3xru6Ft2go7PXknRpvC%252BEAAAAAGXT4VMAAAAB%26reviewId%3DR1QXCEBKVQHJ8T&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAayQAFQN077yg3BqOpvppF3xru6Ft2go7PXknRpvC%2BEAAAAAGXT4VMAAAAB&reviewId=R1QXCEBKVQHJ8T","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFDOIWUIFUHYPEKOONUIVGNOH3IA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Paisley","https://www.amazon.com/gp/customer-reviews/R5GGVKGX8ST2K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","Dogs don’t like the smell and won’t touch them","Reviewed in the United States on January 24, 2020","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Update**I did have these at 1 star due to the dogs not touching them, however the new puppy loves them! They last a decent amount of time with him. The adult dogs want nothing to do with the scent of them, but they are for the puppy anyhow. :)I can only give these a 1 star as I am unable to rate how well they stand up to chewing as the dogs won’t touch these, I believe it’s because of the flavor. Personally they smell delicious, but it’s pretty strong pumpkin smell so maybe it’s off putting to the dogs.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHZ3NPCXkCV4aHIL4yEbVbvk7pxLaAulGmP%252FVEZXwJeJAAAAAGXT4VMAAAAB%26reviewId%3DR5GGVKGX8ST2K&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHZ3NPCXkCV4aHIL4yEbVbvk7pxLaAulGmP%2FVEZXwJeJAAAAAGXT4VMAAAAB&reviewId=R5GGVKGX8ST2K","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGE6CFMHM2XGZF3JHORELPAAXSZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Nayadez","https://www.amazon.com/gp/customer-reviews/R2AZYW81862X3E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Great product","Reviewed in the United States on December 30, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy loves this treat. And I love that it last, my puppy will chew this off and on all day.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIizoGxnZSK6TGUsL3CMiGV841OC%252FbX5%252Ft83rISLW8hMAAAAAGXT4VMAAAAB%26reviewId%3DR2AZYW81862X3E&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIizoGxnZSK6TGUsL3CMiGV841OC%2FbX5%2Ft83rISLW8hMAAAAAGXT4VMAAAAB&reviewId=R2AZYW81862X3E","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHGHGIQFHRGBNXOMKD2UALV6YOJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Patty","https://www.amazon.com/gp/customer-reviews/R165VQ21U8H4M9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","My dogs love them","Reviewed in the United States on September 11, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog loves these rings","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHBLPzWOfSc2uYkTtYCleq10GaVo7RW9MWT4cg9GiZqmAAAAAGXT4VMAAAAB%26reviewId%3DR165VQ21U8H4M9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHBLPzWOfSc2uYkTtYCleq10GaVo7RW9MWT4cg9GiZqmAAAAAGXT4VMAAAAB&reviewId=R165VQ21U8H4M9","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEL6KWCAPPFD53OIRFUUTB47ZF6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Raul Martinez","https://www.amazon.com/gp/customer-reviews/R3POYIWZ51VBFC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","Puppu likes-ish","Reviewed in the United States on March 9, 2021","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My 5mo German -Australian shep puppy loves these at first.  I gave her one a day since 3.5mo.  It did curb her need to bite my hand for a while .  Now, she won't finish then.  I changed the flavor and still initially likes the thickness, but only for a while.  She'll bury the other half in the couch or garden.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJ7oaUfX%252FOshFeSRkAAaVAYmDVvtcmn9yLcbt8iwORHQAAAAAGXT4VMAAAAB%26reviewId%3DR3POYIWZ51VBFC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJ7oaUfX%2FOshFeSRkAAaVAYmDVvtcmn9yLcbt8iwORHQAAAAAGXT4VMAAAAB&reviewId=R3POYIWZ51VBFC","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFABRD2K2JN2CYXV7ZHPBZM6OYSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Nancy","https://www.amazon.com/gp/customer-reviews/R2XAX7BAMIMS71/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","Not sure he likes the pumpkin flavor","Reviewed in the United States on July 10, 2021","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy LOVES these teething rings & their great for keeping him occupied. I have tried all flavors, but he seems to enjoy the chicken & blueberry barbecue the best. Fyi..TJmaxx Carrie's certain flavors but the savings isn't all that much. For a 6 pack it's about .50 cents cheaper.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFKNGZ5pxPcngYc%252BlEnuDl39O52vBHCy8%252FWGgThNAzsHAAAAAGXT4VMAAAAB%26reviewId%3DR2XAX7BAMIMS71&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFKNGZ5pxPcngYc%2BlEnuDl39O52vBHCy8%2FWGgThNAzsHAAAAAGXT4VMAAAAB&reviewId=R2XAX7BAMIMS71","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
