"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AHQJJIV4PRMDMP4PIK6VYABED75A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Noelle","https://www.amazon.com/gp/customer-reviews/R3A0GATWRSL1ND/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Great!","Reviewed in the United States on December 4, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My foster puppies love these they’re great for kennel time!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFvrwhTIeKOYe3hW5EELJRqSBuyOD%252BpwyX8A5AwrVYhiAAAAAGXT8xQAAAAB%26reviewId%3DR3A0GATWRSL1ND&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFvrwhTIeKOYe3hW5EELJRqSBuyOD%2BpwyX8A5AwrVYhiAAAAAGXT8xQAAAAB&reviewId=R3A0GATWRSL1ND","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGKNNARSWSTULR22H53A2WAFNHFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Marcus/Krystal","https://www.amazon.com/gp/customer-reviews/R23ZMRSI85TLOH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","3.0 out of 5 stars","Eh","Reviewed in the United States on December 1, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","If you have a puppy that just tries to swallow treats whole like mine then this isn’t a good choice. My puppy chokes in these sticks every time so we stick with the bigger rings instead","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhM2%252FKREDC2MVai6n1h9QOsAMSWrDe4Xaqp5xbHX8REcnAAAAAGXT8xQAAAAB%26reviewId%3DR23ZMRSI85TLOH&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hM2%2FKREDC2MVai6n1h9QOsAMSWrDe4Xaqp5xbHX8REcnAAAAAGXT8xQAAAAB&reviewId=R23ZMRSI85TLOH","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHNBRDOOC3YMBMKY2VRTYVBGCSYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ef7683b1-50a7-4486-bcb8-7daed3aeb54e._CR0,0.0,333,333_SX48_.jpg""/>","April Layman","https://www.amazon.com/gp/customer-reviews/R294A82EEW403A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","My dog’s favorite treat are these puppy treats!","Reviewed in the United States on November 12, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog has been in love with these puppy treats from the beginning. Favorite treat including all of the flavors! He’s always begging for more. Would recommend!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhInXoJVan0UbrYHl8xiWKSmP8q4woIRSVXwKVgR2Oa%252B5AAAAAGXT8xQAAAAB%26reviewId%3DR294A82EEW403A&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","5 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hInXoJVan0UbrYHl8xiWKSmP8q4woIRSVXwKVgR2Oa%2B5AAAAAGXT8xQAAAAB&reviewId=R294A82EEW403A","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHUHH2AOCW4NKJSHQESX5UOCZ4UQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/RQWYHR6T1W8Y8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","4.0 out of 5 stars","Bought for puppy","Reviewed in the United States on July 8, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our puppy loves these but I figured since they were teethers they would last longer and that she wouldn't chew through it so fast. I still will use but will buy a teething ring again as those last alot longer.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBwXPzqzNiTcnRApIWi5ZO%252F%252Bu0Qcm5xxCTty4B7PJ6alAAAAAGXT8xQAAAAB%26reviewId%3DRQWYHR6T1W8Y8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBwXPzqzNiTcnRApIWi5ZO%2F%2Bu0Qcm5xxCTty4B7PJ6alAAAAAGXT8xQAAAAB&reviewId=RQWYHR6T1W8Y8","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHQ2WKRVNGLY527JI2BYUE6HRMPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Donna Stevens","https://www.amazon.com/gp/customer-reviews/R30VZLZAGPZIHI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Great for puppies","Reviewed in the United States on November 10, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I gave my puppy one stick 5-6 times a day and never had a problem with her chewing on any furniture or stuff","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhF778dHlfJxbE1gifa%252FjZ4WG62yaibJazbPATnK3pVaXAAAAAGXT8xQAAAAB%26reviewId%3DR30VZLZAGPZIHI&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","2 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hF778dHlfJxbE1gifa%2FjZ4WG62yaibJazbPATnK3pVaXAAAAAGXT8xQAAAAB&reviewId=R30VZLZAGPZIHI","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AG7UNCK2RGH52JQ4GMECBGALIQ5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Corrie Z","https://www.amazon.com/gp/customer-reviews/R1FH9KEV97KHG9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Perfect for tiny puppies","Reviewed in the United States on September 14, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Having a very tiny Yorkie pup makes it extremely difficult to find treats and chews that are appropriate for her. These teething sticks are perfect.  I will admit that I do not give free range though. I hold on to the stick to control how much she is able to bite off at a time. She loves them and they seem to be extremely satisfying for her.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIeKTCBmCI2oSmuoQFa%252BCZvmJldLLMaNJVjqDAwrwzV6AAAAAGXT8xQAAAAB%26reviewId%3DR1FH9KEV97KHG9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","4 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIeKTCBmCI2oSmuoQFa%2BCZvmJldLLMaNJVjqDAwrwzV6AAAAAGXT8xQAAAAB&reviewId=R1FH9KEV97KHG9","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEIKXCFFCUPBGYGSIU55SPYJAGMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R1RI5S3QTL4X0V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Like the variety","Reviewed in the United States on September 11, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These are chew sticks for puppies, but my senior Maltipoo loves these, my puppy prefers the Dingo chick sticks, whatever, I like that this is a variety pack with 3 different flavors, I will continue to by these for my senior pup, probably easier on the teeth to chew, not as hard as others, thought the price was reasonable.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhK7imyA%252FA4tFrSji4KjgsH0fOrw4ro3a4kmoibdh50V4AAAAAGXT8xYAAAAB%26reviewId%3DR1RI5S3QTL4X0V&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hK7imyA%2FA4tFrSji4KjgsH0fOrw4ro3a4kmoibdh50V4AAAAAGXT8xYAAAAB&reviewId=R1RI5S3QTL4X0V","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGYTU5X2CQ7EOWJUI45LY2COINDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","DOMINIC","https://www.amazon.com/gp/customer-reviews/REEI025LDA0VF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","DOGS LOVE THEM ❤️","Reviewed in the United States on November 11, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My 2 Chihuahuas Love'em. Fees them no more than 2 Per day!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEpiftmkz7cW3QTmOCdbGrAsoO%252BWu5vzg0CJ3eWgNHrQAAAAAGXT8xYAAAAB%26reviewId%3DREEI025LDA0VF&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEpiftmkz7cW3QTmOCdbGrAsoO%2BWu5vzg0CJ3eWgNHrQAAAAAGXT8xYAAAAB&reviewId=REEI025LDA0VF","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AHECGL5VLOADLELF33QKJFNS3THA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Joe T.","https://www.amazon.com/gp/customer-reviews/R1NHD9NKEZWZSH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Puppy Approved","Reviewed in the United States on October 26, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My almost 3 month old puppy loves these things, one a day and she is occupied for awhile. Would recommend.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPJciZyXwsBtDdLoMDN8ttdH%252BzLxtfQQSN3Y3ixCTXHvAAAAAGXT8xYAAAAB%26reviewId%3DR1NHD9NKEZWZSH&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPJciZyXwsBtDdLoMDN8ttdH%2BzLxtfQQSN3Y3ixCTXHvAAAAAGXT8xYAAAAB&reviewId=R1NHD9NKEZWZSH","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AHOEZVY3NGOHBWM2NNPMLM5RX6CA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R2O1F96TDPU0HF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Puppy loves these","Reviewed in the United States on November 16, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Puppy loves these good for teeth.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIrnvA76zIWx1kpPoNOtr4zstYqtLA4Shxv9Yid67OfDAAAAAGXT8xYAAAAB%26reviewId%3DR2O1F96TDPU0HF&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIrnvA76zIWx1kpPoNOtr4zstYqtLA4Shxv9Yid67OfDAAAAAGXT8xYAAAAB&reviewId=R2O1F96TDPU0HF","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGC3C7ZSYUPBJXKQ2I7PDSQFNXQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Beverly S","https://www.amazon.com/gp/customer-reviews/R2F0ZA4ZC18NAE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Great for the puppy","Reviewed in the United States on October 30, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Puppy loved loved these. He wanted to eat them all at once","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOXhC6ZRhAkuNrjgODEU4L828L7%252FXw6ZBnOka0nug3uVAAAAAGXT8xYAAAAB%26reviewId%3DR2F0ZA4ZC18NAE&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOXhC6ZRhAkuNrjgODEU4L828L7%2FXw6ZBnOka0nug3uVAAAAAGXT8xYAAAAB&reviewId=R2F0ZA4ZC18NAE","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGJ2XOSTKCQWK7HJ2KSIX3POH4OQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/2fc777e9-e6d9-46b3-b13d-8e30eeb0f127._CR85,0,329,329_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/2fc777e9-e6d9-46b3-b13d-8e30eeb0f127._CR85,0,329,329_SX48_.jpg""/>","LittleColdHands","https://www.amazon.com/gp/customer-reviews/R3IJYU99S8ZP2N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Puppy loves them","Reviewed in the United States on July 7, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I rescued a little dog, not entirely sure on breed, but some kind of Doxie, Chihuahua, terrier mix that's now almost a year old and around 17 lbs. These sticks are kind of stinky, but she absolutely loves them. She wasn't doing as well with the rawhide twist sticks, she wasn't chewing them up enough before she tried to swallow the pieces, so I switched to these sticks. She chews these more thoroughly before swallowing, so she hasn't had any issues where I'm worried she's gonna choke.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBZYWGKSueD8N%252F4JTlM2yejDIWwSvHLAEquYn08qFurRAAAAAGXT8xYAAAAB%26reviewId%3DR3IJYU99S8ZP2N&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","3 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBZYWGKSueD8N%2F4JTlM2yejDIWwSvHLAEquYn08qFurRAAAAAGXT8xYAAAAB&reviewId=R3IJYU99S8ZP2N","Report",""
