"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-lazy-loaded src","a-size-base 6"
"https://www.amazon.com/gp/profile/amzn1.account.AHGZ2YNSQHPQORALAUTHNKXWDFCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/c51c7fa6-bcae-44da-a329-c3ed0b516378._CR0,0,300,300_SX48_.jpg""/>","Carla Spacher","https://www.amazon.com/gp/customer-reviews/R1F3RNBIN8JJ1O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","4.0 out of 5 stars","My dogs love it","Reviewed in the United States on January 17, 2017","Keeps my dogs happy, fresher breath, and contains less calories than the other flavors. I only wish they didn't contain tapioca. Tapioca can be a little toxic per some articles I've read online. Personally, I'm allergic to it.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCPU%252BuCN6URObZLeiqUlEHGYooxFmC2lb57qPhbX%252FpaeAAAAAGXT8QEAAAAB%26reviewId%3DR1F3RNBIN8JJ1O&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCPU%2BuCN6URObZLeiqUlEHGYooxFmC2lb57qPhbX%2FpaeAAAAAGXT8QEAAAAB&reviewId=R1F3RNBIN8JJ1O","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AFHFAHB7JLBD4K57D4S7YAHLSX5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Patience Johnson","https://www.amazon.com/gp/customer-reviews/R2BMVBWH5W2L5F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","My dogs love them","Reviewed in the United States on May 27, 2019","I have been buying every variety of these chews off Amazon for several years. All three of my dogs love them and they are priced right compared to other dental chews.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHS%252FDe6jUsD45yHlQdcbo4plCWHQFrqsrdy3BvoV8aEwAAAAAGXT8QEAAAAB%26reviewId%3DR2BMVBWH5W2L5F&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHS%2FDe6jUsD45yHlQdcbo4plCWHQFrqsrdy3BvoV8aEwAAAAAGXT8QEAAAAB&reviewId=R2BMVBWH5W2L5F","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AEU75SAVM4Y2FMYGPKA43XVTHW3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/f43160ce-7055-4cd0-b661-6b4b112a90fd._CR0,0,437,437_SX48_.jpg""/>","Boy Wonder’s Mom","https://www.amazon.com/gp/customer-reviews/R1UOAG30AAA7Q6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","My dogs LOVE these!","Reviewed in the United States on August 10, 2020","My dogs love these! Makes quite a difference in stinky dog breath when given daily. I’ve also noticed reduction of tartar.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPPg90G8w4YThNGkz8SypSzgPfZzEO35T8rfBJ8nUj0lAAAAAGXT8QEAAAAB%26reviewId%3DR1UOAG30AAA7Q6&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPPg90G8w4YThNGkz8SypSzgPfZzEO35T8rfBJ8nUj0lAAAAAGXT8QEAAAAB&reviewId=R1UOAG30AAA7Q6","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AEQWJDNLXAN3422DRAAHZDE474AA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Kelly Conlin","https://www.amazon.com/gp/customer-reviews/R13VP5P94D112L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","100% recommended","Reviewed in the United States on June 24, 2020","Doesn’t smell like anything (which is preferred lol) and my dogs love em! Super healthy too with no weird ingredients","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAdQrr8kHpjxLPSlI0iw4j%252BIvNRixcanlCbRolKbqVzoAAAAAGXT8QMAAAAB%26reviewId%3DR13VP5P94D112L&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAdQrr8kHpjxLPSlI0iw4j%2BIvNRixcanlCbRolKbqVzoAAAAAGXT8QMAAAAB&reviewId=R13VP5P94D112L","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEBSRNGVWBXE625SLPJ5OCGEA6GQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/08f8e5ff-87c2-4531-b637-9ac6fae85eef._CR0,0,500,500_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/08f8e5ff-87c2-4531-b637-9ac6fae85eef._CR0,0,500,500_SX48_.jpg""/>","precious8p","https://www.amazon.com/gp/customer-reviews/R2XAVLWT0O7Y1V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Have become a go-to","Reviewed in the United States on November 13, 2019","I love that these are a healthier treat option and a great price! My dog seems to like them too and she's quite picky sometimes.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGlmnodoVfLqbZNvPLyzYMTuRMPzk5WzQS6ObtSCYRNkAAAAAGXT8QMAAAAB%26reviewId%3DR2XAVLWT0O7Y1V&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGlmnodoVfLqbZNvPLyzYMTuRMPzk5WzQS6ObtSCYRNkAAAAAGXT8QMAAAAB&reviewId=R2XAVLWT0O7Y1V","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AETEXOYMX5B3CGVCDSM4VDMD2M5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png""/>","Megan","https://www.amazon.com/gp/customer-reviews/R24RKCNJEOVHAP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","4.0 out of 5 stars","my dog loves these","Reviewed in the United States on December 22, 2017","My dog loves these. He literally jumps up and down when I pull these out of the pantry. I like that they arent terribly expensive either.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCkjnfmgnoiVKqPX7NeKfWvMYgcwpO22JH9NM4xJzyxzAAAAAGXT8QMAAAAB%26reviewId%3DR24RKCNJEOVHAP&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCkjnfmgnoiVKqPX7NeKfWvMYgcwpO22JH9NM4xJzyxzAAAAAGXT8QMAAAAB&reviewId=R24RKCNJEOVHAP","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGSBMD5MALL4AEUNUAJYC7H24FAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Shelly Hebert","https://www.amazon.com/gp/customer-reviews/R2DMSC33T56H0C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Dogs favorite treat","Reviewed in the United States on August 2, 2018","My dog LOVES these. I break them in half so he feels like hes getting 2 treats. Love that they are grain free and weight management. Hard to find AND your dog loving them. Tough combo.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAzDdj%252Fphp8S8efStr83mKcAGvNualggHocYmEdgK%252BcxAAAAAGXT8QMAAAAB%26reviewId%3DR2DMSC33T56H0C&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAzDdj%2Fphp8S8efStr83mKcAGvNualggHocYmEdgK%2BcxAAAAAGXT8QMAAAAB&reviewId=R2DMSC33T56H0C","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AHMFERW2IRDBCJXYC226O5UHNKBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","lovemypets","https://www.amazon.com/gp/customer-reviews/R2N8STL151CFFY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","She loves these treatd","Reviewed in the United States on September 11, 2019","These are awesome, my dog absolutely loves get naked treats and she's picky even though she's a chubby girl. We are happy we found something healthy","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAjGDt4hiNII1X0Tx9YsN%252FrvT%252FuA8sQfk%252FV3eEdpuvOPAAAAAGXT8QMAAAAB%26reviewId%3DR2N8STL151CFFY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAjGDt4hiNII1X0Tx9YsN%2FrvT%2FuA8sQfk%2FV3eEdpuvOPAAAAAGXT8QMAAAAB&reviewId=R2N8STL151CFFY","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AEVNYIADGRY5IBUIZNUUBGR3BLRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","bruce","https://www.amazon.com/gp/customer-reviews/R1W5X3M1V88E7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars",".","Reviewed in the United States on July 6, 2020","Good value , good size as for taste I did not try it not my beagel loves them","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhG7gbD5TAI4YdrS4oE8Gt38rUsHzviEuzJTDoJzVXUX4AAAAAGXT8QMAAAAB%26reviewId%3DR1W5X3M1V88E7&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hG7gbD5TAI4YdrS4oE8Gt38rUsHzviEuzJTDoJzVXUX4AAAAAGXT8QMAAAAB&reviewId=R1W5X3M1V88E7","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AEW53FR3WLUFUWEOYPZDVL6TZTNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Annie","https://www.amazon.com/gp/customer-reviews/R1B1XSS4WH0A49/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Dogs love them!","Reviewed in the United States on February 26, 2020","Both of our dogs love these little chew sticks. They last longer than a four-based treat too.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhA6VIr0ucnVmE2TcOR%252FtnE95zHHxBBNZVHdkYlgIY1CdAAAAAGXT8QMAAAAB%26reviewId%3DR1B1XSS4WH0A49&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hA6VIr0ucnVmE2TcOR%2FtnE95zHHxBBNZVHdkYlgIY1CdAAAAAGXT8QMAAAAB&reviewId=R1B1XSS4WH0A49","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AFQDWRSGFEYHJMSJA25RS6QDWBEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png""/>","LuvMyWestie","https://www.amazon.com/gp/customer-reviews/R3ICIS8PI0174C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","4.0 out of 5 stars","My dog simply loves these. I know the ingredients ...","Reviewed in the United States on October 27, 2017","My dog simply loves these. I know the ingredients were changed recently. I do wish they would go back to brown rice instead of potatos.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhA4pXrWkfz88uHFp%252BIEzdj7D%252FVqExcZh9pa3Hu%252FScZ19AAAAAGXT8QMAAAAB%26reviewId%3DR3ICIS8PI0174C&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hA4pXrWkfz88uHFp%2BIEzdj7D%2FVqExcZh9pa3Hu%2FScZ19AAAAAGXT8QMAAAAB&reviewId=R3ICIS8PI0174C","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AG4SABI54X5U4EHXOVZVN6SORLVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","kashmir","https://www.amazon.com/gp/customer-reviews/R1NELRFDJW9NSL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Good product","Reviewed in the United States on October 17, 2019","My two fur babies love these I like the cause low calories I can break them easily give only half per day","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDLsWgcSP2dKb7GtII8Jc3GBF7llwdQgqBFJVbKzTm8AAAAAAGXT8QMAAAAB%26reviewId%3DR1NELRFDJW9NSL&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDLsWgcSP2dKb7GtII8Jc3GBF7llwdQgqBFJVbKzTm8AAAAAAGXT8QMAAAAB&reviewId=R1NELRFDJW9NSL","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AFUI3RFOBTJYMJ6EXZY6AI654O4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R33J69S344084Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Great chews","Reviewed in the United States on May 31, 2020","My dog loves these and doesnt get stomach aches despite having a sensitive stomach","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMQvsEKxZDU4noiUpCeF8aLpeufJpoMM%252B0ti3EBr8bihAAAAAGXT8QMAAAAB%26reviewId%3DR33J69S344084Q&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMQvsEKxZDU4noiUpCeF8aLpeufJpoMM%2B0ti3EBr8bihAAAAAGXT8QMAAAAB&reviewId=R33J69S344084Q","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AHGGMWJSZCLXKXMXY2FSUEZ5OZ7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Cherie H. Albert","https://www.amazon.com/gp/customer-reviews/R3FZMNEXXPDQJH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Our dog loves these!!","Reviewed in the United States on July 4, 2018","Our 22 pound rescue dog loves these so much!  She knows when we open that bag and comes running.  We watch her weight so these are perfect!!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPZrFu7kzupPgO9YFkj%252FygdIvbA5dUrwcuot2yKS45L%252FAAAAAGXT8QUAAAAB%26reviewId%3DR3FZMNEXXPDQJH&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPZrFu7kzupPgO9YFkj%2FygdIvbA5dUrwcuot2yKS45L%2FAAAAAGXT8QUAAAAB&reviewId=R3FZMNEXXPDQJH","Showing  comments","",""
