"a-profile href","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AFC76Q2DF4P2DIFUCUOGX2WYSE4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Mary","https://www.amazon.com/gp/customer-reviews/R3GBPZEOWQCZCU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","3.0 out of 5 stars","Not good!!!","Reviewed in the United States on April 21, 2022","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My cat did not like the sticks at allShe refused them","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhA5GtlEwIMW13CjESkOQusuZyUeJGALTg78W1QoaqYrjAAAAAGXT4Z0AAAAB%26reviewId%3DR3GBPZEOWQCZCU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hA5GtlEwIMW13CjESkOQusuZyUeJGALTg78W1QoaqYrjAAAAAGXT4Z0AAAAB&reviewId=R3GBPZEOWQCZCU","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHYC3ZUL5GVBY7POLZATBKTKBC5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Curious Customer","https://www.amazon.com/gp/customer-reviews/R1FYQ286WM2OS7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","4.0 out of 5 stars","My cat liked these, and had no problem figuring out that ...","Reviewed in the United States on September 7, 2016","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My cat liked these, and had no problem figuring out that she was supposed to chew on it/eat it. My cat will bite just about anything though. My main problem with these is that my cat easily ate them in just a few seconds. Although it doesn't specifically say that they are particularly hard, I inferred it from the fact that they're ""chew treats"". I thought it was the type of thing the cat could gnaw on for some time, which I was hoping would help channel at least a bit of my cats oral fixation on something better than my flesh or furniture. These are just basically long stick shaped regular treats though.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPiyuoCVOCan9tQGggEX4zI7WceIXWUeASuhw7cin5f3AAAAAGXT4Z0AAAAB%26reviewId%3DR1FYQ286WM2OS7&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPiyuoCVOCan9tQGggEX4zI7WceIXWUeASuhw7cin5f3AAAAAGXT4Z0AAAAB&reviewId=R1FYQ286WM2OS7","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AG5PB7WLWYRF6V66745UVC2WQUWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","rasquiche","https://www.amazon.com/gp/customer-reviews/R2HUP99WC8BQIW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","3.0 out of 5 stars","cats not interested","Reviewed in the United States on October 15, 2021","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","my cats weren't interest.  one chewed it a little.  the other tossed it out of her dish. if it were venetian blind drawstring flavored they would have liked them.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBaDlYHMCSem6iQlL6bMykXtWEnyJj7PT8fmm4ly46k5AAAAAGXT4Z0AAAAB%26reviewId%3DR2HUP99WC8BQIW&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBaDlYHMCSem6iQlL6bMykXtWEnyJj7PT8fmm4ly46k5AAAAAGXT4Z0AAAAB&reviewId=R2HUP99WC8BQIW","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AH4EEGJRKNWSWTCTAO2R6WHR5CPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Julie Fox","https://www.amazon.com/gp/customer-reviews/R20FWKL80JIMJ8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","5.0 out of 5 stars","Depends on your kittens","Reviewed in the United States on August 28, 2016","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","16 years ago, I got these for my teething kitten. She was meh about them except when I was shoving them in her mouth to save my fingers from sharp little teeth. Got them 5 years ago with the same results for my sister's kitten I was watching while she was deployed. They held more interest when fresh and soft... Once opened and out of the package, they hardened and had to be tossed in a few days.Got 2 kittens this past week, and again--in need of something to shove in their mouth when they go after my fingers. They are a hit with these babies!I feed high quality pet food and treats, and while the ingredients in this don't fit my normal standards, I want something for a few months that they can gnaw on and won't cause blockages if ingested. The majority of toys for kittens are either too soft for teething or hazardous when viciously chewed.  This is a perfect compromise--won't harm teething kittens.","13 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMgnG7EvStBlEoDnrVt1ND%252FPAVDM3o19W%252FGdKXO1WWb1AAAAAGXT4Z0AAAAB%26reviewId%3DR20FWKL80JIMJ8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMgnG7EvStBlEoDnrVt1ND%2FPAVDM3o19W%2FGdKXO1WWb1AAAAAGXT4Z0AAAAB&reviewId=R20FWKL80JIMJ8","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AE2OZDSXBO7Z2D3IGNSVSKSYUBOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","jeannette rubio","https://www.amazon.com/gp/customer-reviews/RVICSMIBQNNZX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","3.0 out of 5 stars","cat didn't truly enjoy these sticks","Reviewed in the United States on July 19, 2022","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","you get alot don't think there is enough scent in them cat wasn't interested in them.  Price was reasonable.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhL2ZSnWxLmiY47ugwi91w%252FCJm6GluCYJvX%252BGhV0%252BcpiWAAAAAGXT4Z8AAAAB%26reviewId%3DRVICSMIBQNNZX&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hL2ZSnWxLmiY47ugwi91w%2FCJm6GluCYJvX%2BGhV0%2BcpiWAAAAAGXT4Z8AAAAB&reviewId=RVICSMIBQNNZX","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHTUX47IDRJRIJTP3CXNRBYH2KJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","horatio s.","https://www.amazon.com/gp/customer-reviews/R1P9K8UR9O0YQ0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","5.0 out of 5 stars","Great for active cats","Reviewed in the United States on September 19, 2022","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I have 3 cats:One is very high energy - he likes these but prefers traditional treats. One is lower energy and she isn’t all that interested. The third is also high energy and likes to chew on all sorts of inappropriate things - he loves these!The first bag I got, the treats were hard and I could snap them in half and just give half. The second bag, the treats are more pliable and bend instead of break, so the lucky kitty gets a full stick.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhC88JlUqRUmXkmwSz0dSy3u0rw6Q2M6Bp2rrPkXAeksZAAAAAGXT4Z8AAAAB%26reviewId%3DR1P9K8UR9O0YQ0&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hC88JlUqRUmXkmwSz0dSy3u0rw6Q2M6Bp2rrPkXAeksZAAAAAGXT4Z8AAAAB&reviewId=R1P9K8UR9O0YQ0","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEOL63TYWZHZEVDWQC4TX3H6LSHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Hanna","https://www.amazon.com/gp/customer-reviews/R3UXXXJXRV3TLH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","2.0 out of 5 stars","price is good but not for my cats","Reviewed in the United States on September 7, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","they didn't like it","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhK1U0JzBJaotxmEDOUIL%252BvLWRjIqs8MwGUaBrFuZfeuqAAAAAGXT4Z8AAAAB%26reviewId%3DR3UXXXJXRV3TLH&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hK1U0JzBJaotxmEDOUIL%2BvLWRjIqs8MwGUaBrFuZfeuqAAAAAGXT4Z8AAAAB&reviewId=R3UXXXJXRV3TLH","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGEBJP4A6IMPGTBJ6MYZZPOYJL7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","JmaCatLady","https://www.amazon.com/gp/customer-reviews/R2ZR821E6Y4FUS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","2.0 out of 5 stars","Appeared great but my cats don’t like them","Reviewed in the United States on May 19, 2022","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","2 stars because Package arrived quick and in great condition and exactly as described. Unfortunately, none of my cats( and I have several) like them at all. I’ve tried several times and they just aren’t interested. I was this would help them not chew on electrical cords. They just lay there and my cords are still chewed on.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHsMAci9h5zBmtDWxLJWE1l84KxVOPErTo1LqQHHrevgAAAAAGXT4Z8AAAAB%26reviewId%3DR2ZR821E6Y4FUS&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHsMAci9h5zBmtDWxLJWE1l84KxVOPErTo1LqQHHrevgAAAAAGXT4Z8AAAAB&reviewId=R2ZR821E6Y4FUS","",""
"https://www.amazon.com/gp/profile/amzn1.account.AENFY4RSOUSFTIPMQMGKAZOFCUPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","SECR","https://www.amazon.com/gp/customer-reviews/R5HTRH6ZBIIEF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","2.0 out of 5 stars","Will never buy again","Reviewed in the United States on January 28, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I will never buy again, I stupidly didn’t read the reviews first which I should’ve. Cats played with them like they were toys. Dogs loved them though. Please don’t buy for your cat(s).","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOyrTjBwhWBf8y5kyzCkUteqcXfVOawO8UWQwi23X%252BpHAAAAAGXT4Z8AAAAB%26reviewId%3DR5HTRH6ZBIIEF&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOyrTjBwhWBf8y5kyzCkUteqcXfVOawO8UWQwi23X%2BpHAAAAAGXT4Z8AAAAB&reviewId=R5HTRH6ZBIIEF","",""
"https://www.amazon.com/gp/profile/amzn1.account.AH4UKRWQ7636H3W2LIBNTUHSGRHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","SJM","https://www.amazon.com/gp/customer-reviews/R2UC43WYU4XU49/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","1.0 out of 5 stars","Not many cats like these","Reviewed in the United States on July 31, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I needed to spend a few more dollars to get qualify for a promotion. I thought I'd try these. My three cats didn't even sniff them. I then took them to work (a veterinary hospital) and offered them to other cats. Overall I tested them on about 20 cats (I sent them home with the cats.) The result were that only 2 actually ate them. Another two did lick their chew stick a little. A few played with them but only by batting them around. The rest of the cat ignored them. If you're lucky, you may own the occasional cat that likes them.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFG86LTHe%252Blubtx3eNvBZFcfn%252BLJP9dsgYEAIB%252FFfn%252FlAAAAAGXT4Z8AAAAB%26reviewId%3DR2UC43WYU4XU49&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFG86LTHe%2Blubtx3eNvBZFcfn%2BLJP9dsgYEAIB%2FFfn%2FlAAAAAGXT4Z8AAAAB&reviewId=R2UC43WYU4XU49","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEPH45GWEATZZ7HP2N7RBINOIHHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","KJ","https://www.amazon.com/gp/customer-reviews/R3V98A63FQ02O0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","4.0 out of 5 stars","Not sure","Reviewed in the United States on March 13, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My cats will not eat these they just play with them.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHXCSdvjNZdPBbHjQYDpeUVkQzalCEG5JClWassJv56AAAAAAGXT4Z8AAAAB%26reviewId%3DR3V98A63FQ02O0&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHXCSdvjNZdPBbHjQYDpeUVkQzalCEG5JClWassJv56AAAAAAGXT4Z8AAAAB&reviewId=R3V98A63FQ02O0","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGCM5QTFVYISFISC35EZ6CXWIMDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","amber","https://www.amazon.com/gp/customer-reviews/RK22RCO1H331Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","4.0 out of 5 stars","Great for cats who with pica","Reviewed in the United States on June 15, 2021","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My cat chews through absolutely everything. from my tv (I know) and plastic to wires and wood. At first my cat was confused. It seemed like she liked the smell but she left it alone for a while. I figured it was too long/big so I cut it in half and now shes busy chewing on that instead of my apartment. The only downside is that she's starting to think its a toy -.-","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhO8owtIZI8irM3kfyEBXAq9gslpJkrsleIytG17hqjLhAAAAAGXT4Z8AAAAB%26reviewId%3DRK22RCO1H331Y&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hO8owtIZI8irM3kfyEBXAq9gslpJkrsleIytG17hqjLhAAAAAGXT4Z8AAAAB&reviewId=RK22RCO1H331Y","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGUWGB7RDCX4OOT5ID5TDVS3LWSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Cathy Halstead","https://www.amazon.com/gp/customer-reviews/RQ0Y2FMDCJQ80/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","2.0 out of 5 stars","A no.","Reviewed in the United States on May 17, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","They hate them. Won't even try to go near them let alone chew and eat them.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhC3rR0aSutpeeGRNUCxn7lcQk1NicbOFGIlTJLwYfkELAAAAAGXT4Z8AAAAB%26reviewId%3DRQ0Y2FMDCJQ80&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hC3rR0aSutpeeGRNUCxn7lcQk1NicbOFGIlTJLwYfkELAAAAAGXT4Z8AAAAB&reviewId=RQ0Y2FMDCJQ80","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
