"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src","a-size-base 7"
"https://www.amazon.com/gp/profile/amzn1.account.AGKDBUVVRCJIQURAGXJ5AW4A7WAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","GirlInDallas","https://www.amazon.com/gp/customer-reviews/REYNSO47X6W18/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","My dog's gorgeous teeth are all the proof I need.....","Reviewed in the United States on April 18, 2015","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","This is the only dental chew I will give to my Maltese.  I am very, very careful about what ingredients are in any product I give to her.  I feel safe giving this to her, she loves it, and her teeth are immaculate.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFr293mFsc7ov1CxIlgVXSLO2EisP41kILBnoJt5%252BXc9AAAAAGXT8T8AAAAB%26reviewId%3DREYNSO47X6W18&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFr293mFsc7ov1CxIlgVXSLO2EisP41kILBnoJt5%2BXc9AAAAAGXT8T8AAAAB&reviewId=REYNSO47X6W18","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AH7VUCNVAT6CCU4FFN2V6AZ5ZGKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","missibecky","https://www.amazon.com/gp/customer-reviews/R1QDZHBWTA61WQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","LOVE LOVE LOVE","Reviewed in the United States on January 27, 2013","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These are our puppies favorite chews by far!!  We have small 5 month old Poms and they love these!!  They are easy to snap in half, and for some reason our pups like them better in halves (I think it exposes the fresher part).","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKZCfAiq3EFHl18s3dHS3ovlKzUUU1bok9Z5H50KrM0sAAAAAGXT8T8AAAAB%26reviewId%3DR1QDZHBWTA61WQ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKZCfAiq3EFHl18s3dHS3ovlKzUUU1bok9Z5H50KrM0sAAAAAGXT8T8AAAAB&reviewId=R1QDZHBWTA61WQ","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AH4IFSIK3HWEXJFW2DZPV3ZAC53Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jorge A. Chacon","https://www.amazon.com/gp/customer-reviews/RWPVZME6YL5IE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Highly Recommended","Reviewed in the United States on September 22, 2016","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our dogs love these. They come running every time. The great thing is our dog with a very sensitive stomach is able to handle these with no problem. We have become repeat customers and highly recommend this brand.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOB59p3o5z0oeopCQM7eVZfQSp4Z4rAQKZr%252Bq9a8ONhKAAAAAGXT8T8AAAAB%26reviewId%3DRWPVZME6YL5IE&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOB59p3o5z0oeopCQM7eVZfQSp4Z4rAQKZr%2Bq9a8ONhKAAAAAGXT8T8AAAAB&reviewId=RWPVZME6YL5IE","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AFNQBSOXB7OZ5CFM6HSW7A42ZXXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png""/>","JMH","https://www.amazon.com/gp/customer-reviews/R11NV4MG54DD5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Best of all","Reviewed in the United States on April 27, 2016","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog loves these and will ignore everything else if he so much as hears this bag being jostled. Best of all, even if he's had one or two in a day, it doesn't impact his digestion in a negative way.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPfj7h2blUJim7HrouvM8U2jaJQ%252B9a%252FrtPzLYUYdSroMAAAAAGXT8T8AAAAB%26reviewId%3DR11NV4MG54DD5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPfj7h2blUJim7HrouvM8U2jaJQ%2B9a%2FrtPzLYUYdSroMAAAAAGXT8T8AAAAB&reviewId=R11NV4MG54DD5","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AFXTYFXFPKDDZ2NRLQFKU3GR64RA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Cat Lady","https://www.amazon.com/gp/customer-reviews/R1VVNHOK3IRUBA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Great for teeth and digestion","Reviewed in the United States on March 30, 2014","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My mini schnauzer eats just about anything that lands on the floor so I figure this might help her digestive system...maybe keep her from getting sick. She seems to like them a lot and she gets one or an alternate every day.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAx1fai7yVEareKJLds2oaMJnRWvTi6zOgiq9sS4jaFFAAAAAGXT8T8AAAAB%26reviewId%3DR1VVNHOK3IRUBA&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAx1fai7yVEareKJLds2oaMJnRWvTi6zOgiq9sS4jaFFAAAAAGXT8T8AAAAB&reviewId=R1VVNHOK3IRUBA","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AHNUUC4MOT5TOBO6U333IYUUBXSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Renee","https://www.amazon.com/gp/customer-reviews/R1TOKX9LUCAUX5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","4.0 out of 5 stars","Four Stars","Reviewed in the United States on August 9, 2016","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Dog likes them","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIOPWUH2gLSFEq6BcTpd%252BgFEUTg69FJihH%252F7fjek0YmoAAAAAGXT8T8AAAAB%26reviewId%3DR1TOKX9LUCAUX5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIOPWUH2gLSFEq6BcTpd%2BgFEUTg69FJihH%2F7fjek0YmoAAAAAGXT8T8AAAAB&reviewId=R1TOKX9LUCAUX5","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AH3XTDFVDFNJOLD52QDT6P7CYGOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png""/>","Amina","https://www.amazon.com/gp/customer-reviews/R1U2GIFO3JRACN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","3.0 out of 5 stars","The dogs loved them at first","Reviewed in the United States on November 8, 2015","Size: Large/6.6-Ounce, 6 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003BK0DX0/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","The dogs loved them at first, but halfway through the bag they wouldn't take them anymore.  My pups can be super picky, though.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhH34YCnjikpZeAmBBJiVMIuNHVXgj2oWQ9dBfHDUwAi5AAAAAGXT8T8AAAAB%26reviewId%3DR1U2GIFO3JRACN&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hH34YCnjikpZeAmBBJiVMIuNHVXgj2oWQ9dBfHDUwAi5AAAAAGXT8T8AAAAB&reviewId=R1U2GIFO3JRACN","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AE4SQDDVY2WYSKSR4IRYXXM6LEBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/I/617-EXfcw2L._CR62,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/I/617-EXfcw2L._CR62,0,375,375_SX48_.jpg""/>","Anita","https://www.amazon.com/gp/customer-reviews/RBS7J83IS7C5W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Great price","Reviewed in the United States on September 11, 2015","Size: Large/6.6-Ounce, 6 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003BK0DX0/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog seems to love this brand. Every flavor we have tried he enjoys and these chews last longer than most of the other softer textured types of chews. Price is unbeatable especially considering how long they last!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBSQ9XNh86jQsmW%252FPEqop9OadWK95GGe3qOBYwdixRuAAAAAAGXT8UEAAAAB%26reviewId%3DRBS7J83IS7C5W&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBSQ9XNh86jQsmW%2FPEqop9OadWK95GGe3qOBYwdixRuAAAAAAGXT8UEAAAAB&reviewId=RBS7J83IS7C5W","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFXYPZKLJ4BTFOZPOTTQABGUVCAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","J I","https://www.amazon.com/gp/customer-reviews/R1HG6UBAZO46IW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Love these treats to help keep my little furbaby regular","Reviewed in the United States on January 26, 2015","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Love these treats to help keep my little furbaby regular. Even the other dogs in our family love them. We often use this as their daily treat and they get excited every time they see the sticks coming out!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJ%252FLCseuUljy5GkmTp1z8S6hMxtaE26sp%252Fh7%252B8fCgWHHAAAAAGXT8UEAAAAB%26reviewId%3DR1HG6UBAZO46IW&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJ%2FLCseuUljy5GkmTp1z8S6hMxtaE26sp%2Fh7%2B8fCgWHHAAAAAGXT8UEAAAAB&reviewId=R1HG6UBAZO46IW","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFZQGWLR4VZ33MAUP5IE7TVFSNLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","A","https://www.amazon.com/gp/customer-reviews/R2TIWVVK3FRAQ6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","treats","Reviewed in the United States on July 29, 2012","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog loves these dog chews and he's usually pretty picky. I'm not really sure if they clean his teeth, but it keeps him busy when I stick them in the kong toy. They also help his super sensitive intestines soo I can't complain!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLsATZaNugp36Z4KoWGh%252B4uXXXXrfxL9NgtJGlHjDLaXAAAAAGXT8UEAAAAB%26reviewId%3DR2TIWVVK3FRAQ6&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLsATZaNugp36Z4KoWGh%2B4uXXXXrfxL9NgtJGlHjDLaXAAAAAGXT8UEAAAAB&reviewId=R2TIWVVK3FRAQ6","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEEP5EFWDP2MSSWDO62P7QHBXEWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/I/71ExXY2BTjL._CR0,0.0,1168,1168_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/I/71ExXY2BTjL._CR0,0.0,1168,1168_SX48_.jpg""/>","Linda S. Aragon","https://www.amazon.com/gp/customer-reviews/R5IVRBE3JAMGJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","4.0 out of 5 stars","Four Stars","Reviewed in the United States on February 23, 2016","Size: Large/6.6-Ounce, 6 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003BK0DX0/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","ok but dont last long","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEq%252BsBNTP8ni3qhwylYUvePnxxEWhqYl0g7tT%252FbXA%252FNVAAAAAGXT8UEAAAAB%26reviewId%3DR5IVRBE3JAMGJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEq%2BsBNTP8ni3qhwylYUvePnxxEWhqYl0g7tT%2FbXA%2FNVAAAAAGXT8UEAAAAB&reviewId=R5IVRBE3JAMGJ","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEPUKXIK5ZQYSIYTKWRJHQ4DDYYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Gail F Piche","https://www.amazon.com/gp/customer-reviews/R2EEGEDQ2Q9SLD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","4.0 out of 5 stars","Good buy","Reviewed in the United States on December 3, 2014","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Product was as advertised, good buy. Very satisfied.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAUcnyiutWnU%252BNmMHPjn5qQsjZrqCqkBAwI6ejTfnCPWAAAAAGXT8UEAAAAB%26reviewId%3DR2EEGEDQ2Q9SLD&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAUcnyiutWnU%2BNmMHPjn5qQsjZrqCqkBAwI6ejTfnCPWAAAAAGXT8UEAAAAB&reviewId=R2EEGEDQ2Q9SLD","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFCWHM66GNWGWPGXKFHUH4IKSHTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Stella","https://www.amazon.com/gp/customer-reviews/R1UOY61EOMNDFG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Low calorie and made in USA !","Reviewed in the United States on December 17, 2016","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Made in USA was number one for me. Good to be able to give a treat to a small dog that had stomach issues. She loves these","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMsWUNBFC5wSuJwDQadjegwxWLpsKhFtDhFrjKFMkVFyAAAAAGXT8UEAAAAB%26reviewId%3DR1UOY61EOMNDFG&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMsWUNBFC5wSuJwDQadjegwxWLpsKhFtDhFrjKFMkVFyAAAAAGXT8UEAAAAB&reviewId=R1UOY61EOMNDFG","","",""
