"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AEZMYP4UTE3DG7KOLU72SRDTW2NA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/0ed2c33c-d11c-48ba-b0b1-6b13bf2e728a._CR0,0.0,333,333_SX48_.jpg""/>","Introvertstylist","https://www.amazon.com/gp/customer-reviews/R2OXDH1ESETX2N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Jack Jack is Super Impressed","Reviewed in the United States on March 4, 2020","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy is 9 weeks old and teething badly so I had to find some type of chew for him. He sniffed the stick and then immediately went to town. Thank you for helping our pup with his teeth and our furniture, lol.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJ2kL7qnoriKnayDS7hJic7QkBgf%252F5xDJ8C7tRSfzFwkAAAAAGXT4sYAAAAB%26reviewId%3DR2OXDH1ESETX2N&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJ2kL7qnoriKnayDS7hJic7QkBgf%2F5xDJ8C7tRSfzFwkAAAAAGXT4sYAAAAB&reviewId=R2OXDH1ESETX2N","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHGG7UVJVYSZHKG74UPAZXTW4IIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jennie","https://www.amazon.com/gp/customer-reviews/R1T5XNFPHVNJNR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Loki Approved","Reviewed in the United States on January 2, 2020","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy LOVES these. So much so that he tries to steal the bag! The smell is off putting to me but I don’t like peppermint and these aren’t for me anyways... My 8 month old yorkie Loki however can’t get enough of them!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGwHjp6FUDMljES3GvUKL0jhVLu66cwtRU3wgWvv773tAAAAAGXT4sYAAAAB%26reviewId%3DR1T5XNFPHVNJNR&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGwHjp6FUDMljES3GvUKL0jhVLu66cwtRU3wgWvv773tAAAAAGXT4sYAAAAB&reviewId=R1T5XNFPHVNJNR","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGQ3QWGR6NOQMH677RTDM2OVIJMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","TrainerF","https://www.amazon.com/gp/customer-reviews/R3HWHZZASOVSCS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Weim Pup’s Favorite","Reviewed in the United States on January 21, 2021","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My young-ish Weimaraner puppy is entering his “chew everything in sight” phase. I’ve tried many of the popular brands, but these are his favorites. They aren’t as long lasting as some others, but they seem to have just the right hardness to appease him.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKNzGewAIiXoeKeZvqn2O7265hPxKIItpyFz3jd05EyRAAAAAGXT4sYAAAAB%26reviewId%3DR3HWHZZASOVSCS&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKNzGewAIiXoeKeZvqn2O7265hPxKIItpyFz3jd05EyRAAAAAGXT4sYAAAAB&reviewId=R3HWHZZASOVSCS","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEBO4IIMRY2LB5O2MMSFHX55I3WQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Julie Cervantes","https://www.amazon.com/gp/customer-reviews/R301CBM2FYEVPZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","My Pupp Loved these!","Reviewed in the United States on July 26, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My pup absolutely loved these!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBiW5pgwoaTHs6PbBew1nGJR5iPnoCWUjSvYYecWxc3AAAAAAGXT4sYAAAAB%26reviewId%3DR301CBM2FYEVPZ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBiW5pgwoaTHs6PbBew1nGJR5iPnoCWUjSvYYecWxc3AAAAAAGXT4sYAAAAB&reviewId=R301CBM2FYEVPZ","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AE5KO74IOTDDKZIW2MGY7TGWDOPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","ELNS","https://www.amazon.com/gp/customer-reviews/R2KUVGE90ELOLM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","3.0 out of 5 stars","My adult dogs like them the puppy couldn’t care less","Reviewed in the United States on November 2, 2021","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","The main issue is that these are very heavily peppermint smelling. My young Italian greyhound puppy looses interdict quickly and my Danes… well they swallow it in a gulp.Won’t buy again.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKRyehpUnDuBLQ1UhDdZcPU1u7a7Q6%252FnYELHp0%252F96CMZAAAAAGXT4sYAAAAB%26reviewId%3DR2KUVGE90ELOLM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKRyehpUnDuBLQ1UhDdZcPU1u7a7Q6%2FnYELHp0%2F96CMZAAAAAGXT4sYAAAAB&reviewId=R2KUVGE90ELOLM","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHRD2YRYDO7TAUU74XRSTRTSFLNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Lisa Marquez","https://www.amazon.com/gp/customer-reviews/R14MXH6UHM0RQ2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Goldendoodle approved!","Reviewed in the United States on November 4, 2020","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our new little pup is teething. Sometimes he will chew on the wrong things, like my slippers or wood. He will even chew on rocks outside! LOL. I use these bully sticks to redirect him and he loves them! Which is great because he does not love all treats.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCHqABT1%252Fdo%252BL76E4VNSKfgAmFBB2bovw2ZnJo6aVqVvAAAAAGXT4sgAAAAB%26reviewId%3DR14MXH6UHM0RQ2&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCHqABT1%2Fdo%2BL76E4VNSKfgAmFBB2bovw2ZnJo6aVqVvAAAAAGXT4sgAAAAB&reviewId=R14MXH6UHM0RQ2","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFK76CTRVJBOWKDHCPNGCUYEZV4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Lucy","https://www.amazon.com/gp/customer-reviews/R394184TESSZ41/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","My puppy loves this stuff","Reviewed in the United States on November 4, 2020","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I cut these in half and I give her half after each meal. We tried the skin and coat one but she doesn’t like those as much as these. She will finish half a stick in 15 mins. Something for her to look forward to after meals.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhF2S%252F%252B%252BNIY3VWAObxGlldgRhSrylFRdXHOi7QxPmZnFKAAAAAGXT4sgAAAAB%26reviewId%3DR394184TESSZ41&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hF2S%2F%2B%2BNIY3VWAObxGlldgRhSrylFRdXHOi7QxPmZnFKAAAAAGXT4sgAAAAB&reviewId=R394184TESSZ41","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEZU2MNLIRCYODZPFUVHOTTRSMKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","sara noltensmeyer","https://www.amazon.com/gp/customer-reviews/R5NFN9MUKT2UG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","My dog loves these","Reviewed in the United States on June 2, 2020","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy is teething and these are a perfect treat to get her stop eating me alive and get her chewing on something else. The smell is yummy, but  I never tried them myself so I'll just have to trust my pup that they are good!! I'm buying again!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBrVqnL0OyPRn2S7luBhyIV4Zx1M5NAnBiGOEIZMHstiAAAAAGXT4sgAAAAB%26reviewId%3DR5NFN9MUKT2UG&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBrVqnL0OyPRn2S7luBhyIV4Zx1M5NAnBiGOEIZMHstiAAAAAGXT4sgAAAAB&reviewId=R5NFN9MUKT2UG","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGEHB4GMN3UEDKUVGRN3TRGCLXFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R1UF7B7WKZRE5G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Pups favorite!","Reviewed in the United States on March 29, 2020","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","This is my pups favorite treat, I appreciate that all the ingredients are natural.  Saw that another review mentioned smelled like chemicals, that has not been our experience.  I have bought multiple times over the last three months and all treats have been the same great quality!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBZW8jTwi8ZkafCKysVX0CUVTeMHhcqfBQUnb6o0T3u%252BAAAAAGXT4sgAAAAB%26reviewId%3DR1UF7B7WKZRE5G&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBZW8jTwi8ZkafCKysVX0CUVTeMHhcqfBQUnb6o0T3u%2BAAAAAGXT4sgAAAAB&reviewId=R1UF7B7WKZRE5G","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFOQL5VDC2GZ7ZE45TUSK62LVESA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","John","https://www.amazon.com/gp/customer-reviews/R1YFRPZ23HG7FO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Dog loves them","Reviewed in the United States on June 6, 2022","Size: 3 pack","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B07513585W/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","They don’t last one minute","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhABNVouWGnRChpwcYGhXsRFlMQp6a%252Fveu06fPYeN%252BpQZAAAAAGXT4sgAAAAB%26reviewId%3DR1YFRPZ23HG7FO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hABNVouWGnRChpwcYGhXsRFlMQp6a%2Fveu06fPYeN%2BpQZAAAAAGXT4sgAAAAB&reviewId=R1YFRPZ23HG7FO","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEUD5O3WTESW5JIXCKICSP5M237A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Frances Davis","https://www.amazon.com/gp/customer-reviews/R253A10VLDZKI3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","My dog gobbles them up!","Reviewed in the United States on July 7, 2020","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My beagle LOVES these!  I keep them in the freezer,  since she is teething,  and she really enjoys one each day.  I love the fact that she likes it and that it is good for her teeth,  too.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEEDJXpOneIwyO0c9ubMdGRofefxKni4vLBqa8OYG%252Fi6AAAAAGXT4sgAAAAB%26reviewId%3DR253A10VLDZKI3&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEEDJXpOneIwyO0c9ubMdGRofefxKni4vLBqa8OYG%2Fi6AAAAAGXT4sgAAAAB&reviewId=R253A10VLDZKI3","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AE3OKFCCK42IPA4MVPV45QZ2O7BQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ec9cc45d-e4dd-47d6-81cd-f24f2b97f216._CR0,26.0,281,281_SX48_.jpg""/>","Dennis","https://www.amazon.com/gp/customer-reviews/R1JI52A03BX9XK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","4.0 out of 5 stars","My Shih Tzu pup likes em","Reviewed in the United States on August 5, 2019","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","They ask to rate The Flavor???  How would I know how they taste.It’s simple, my pup likes them, yours may not. Take a chance, like did","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhA4hPSQNu6Bj49SfnES%252BATf0OT7gKLg1COsWEfT3ZMC2AAAAAGXT4sgAAAAB%26reviewId%3DR1JI52A03BX9XK&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hA4hPSQNu6Bj49SfnES%2BATf0OT7gKLg1COsWEfT3ZMC2AAAAAGXT4sgAAAAB&reviewId=R1JI52A03BX9XK","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGBJBH52HLRS4JOPYQCCGH3SWULQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Rico_mana","https://www.amazon.com/gp/customer-reviews/R3MFG0TFIT6XE8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Puppy loves this!","Reviewed in the United States on August 13, 2021","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My 4.5 month old puppy loves this product.  I cut in half and give himtwice a day","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMpRRDvGvPwsuKDdd9IC5X2ZKnvXegfUNJPANkCHUebpAAAAAGXT4sgAAAAB%26reviewId%3DR3MFG0TFIT6XE8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMpRRDvGvPwsuKDdd9IC5X2ZKnvXegfUNJPANkCHUebpAAAAAGXT4sgAAAAB&reviewId=R3MFG0TFIT6XE8","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
