product_id,user_name,rate_stars,review_title,review_date,comment_content
B01HGMDO2U,Amazon Customer,3.0 out of 5 stars,"5 Out of % Cats Said, NO","Reviewed in the United States on December 16, 2022",I have 5 household cats. 2 of them can get crystal blockage quickly if not on special SO food. I offered these treats to them and every one of them sniffed it and looked disappointed at me. They rather have Temptations. So I gave it 3 stars. I'm not returning but will keep trying to introduce the treats to see if they will eat it later.
B01HGMDO2U,shawna sick,4.0 out of 5 stars,Cat wouldn’t eat them 😩,"Reviewed in the United States on October 6, 2022",This is the second brand of Cranberry treats I’ve purchased. She did not like & wouldn’t eat this brand. She prefers the Fruitables brand
B01HGMDO2U,Ginderelly,5.0 out of 5 stars,Two out of two cats agree...,"Reviewed in the United States on March 15, 2020","UPDATE UPDATE: Half of you may resume buying these treats as they are now back in stock, but my cats cannot deal with the trauma of being cut off again!UPDATE: stop buying these treats!I have been notified by Amazon that they cannot fulfill my subscription. Thanks, guys. Do you know the emotional distress you are inflicting on my addicted cats? I don’t know how to break it to them...Two out of two cats agree that these are delicious! Are they really healthier? I don’t know. I hope so. I feel better giving them these than most other treats out there. (They have to be better than those garbage pail ingredient treats, right?) All I know is my boys freak out when the red package appears. They gobble them up without hesitation. We should probably just have these on a subscription at this point!"
B01HGMDO2U,Florida Fam,5.0 out of 5 stars,Made my cat feel a little better,"Reviewed in the United States on February 22, 2023","I'm not sure if it was a cranberry or if it was just having a little treat, but as we waited for the medicines to work for her. UTI he seemed to cheer her up."
B01HGMDO2U,Lisa,5.0 out of 5 stars,Cats won’t eat them anymore. Not the same.,"Reviewed in the United States on May 18, 2021",These are NOT the same as previous orders. They are lighter in color than before.  My cats loved them before and would beg for more. But with this new batch they won’t eat them and one will not even come to see what I have for her because she knows they are not as good as before. They are NOT RETURNABLE OR REFUNDABLE so only buy  one to see if your cat will like it. I’m stuck with 6 now that my cats won’t eat. (My usual order for my 3 cats) I’m wondering if they even have the urinary tract ingredients that are advertised. I’m looking for something else now.
B01HGMDO2U,Carie C,4.0 out of 5 stars,My cat wouldn’t eat them….and she eats everything!,"Reviewed in the United States on September 27, 2022",My kitty wouldn’t eat these treats…in fact she tried to bury them under the rug!  Haha. The dog liked them just fine!
B01HGMDO2U,HBIC,4.0 out of 5 stars,She tolerates them!,"Reviewed in the United States on July 31, 2021","I thought these treats were a healthy option and I prioritize that in treats for my cat. They are definitely not her favorite (Vital Cat minnows and steamed fish are top tier in this house) but she’ll eat them. I don’t give her the recommendation on the package, I offer her 2-4 treats every other day. They are small, bite size, not stinky and offer some crunch."
B01HGMDO2U,laraf123,5.0 out of 5 stars,Worked for us!,"Reviewed in the United States on April 10, 2021","I am very satisfied with the decision to purchase these.  Our cat LOVES them.  (If he didn't, though, would that be reason to leave a negative review?  I don't think so.)By combining with a switch to a  readily available UT formula food, we managed to avoid a visit to the vet.  (Also we enticed our cat to drink extra puddles of water for a few days.). He is good as new now.Long story short, these have been added to daily routine and we've added them to subscribe n save.You know that this review is anecdotal and not scientific, right?"
B01HGMDO2U,Claudia Davis,5.0 out of 5 stars,Cat loves these,"Reviewed in the United States on July 18, 2023",She’s a picky eater but she likes them
B01HGMDO2U,Miss_Robinson22,4.0 out of 5 stars,They served they’re purpose,"Reviewed in the United States on September 29, 2020","When I noticed my cat showing signs of a UTI I sprang into action & purchased these treats as well as some drops.The second I opened the bag to these treats my cat lost her mind. She loved them and the treatment worked quickly.Interestingly, now that she’s feeling better she hates the treats! She won’t eat them at all. I have a feeling that when she wasn’t feeling well she instinctively knows what foods, minerals & vitamins she needs to get better.These treats should be sold in smaller bags considering they’re medicinal."
B01HGMDO2U,PK,5.0 out of 5 stars,This treat supports urinary health,"Reviewed in the United States on November 21, 2022",My cat had kidney stones. I am glad this product is available.He loves it. I love it’s shape ❤️.It makes me happy that this is not only a snack but it’s part of his health. It’s crunchy. I give 6-8 pieces at a time.
B01HGMDO2U,Cindy,2.0 out of 5 stars,"My cats 1yr, 3yr and 8yr don’t like","Reviewed in the United States on October 13, 2023","Not for every cat!!!My cats 1yr, 3yr and 8yr don’t likeWaste of money"
B01HGMDO2U,MerryJayned,5.0 out of 5 stars,My Cat Loves them,"Reviewed in the United States on September 20, 2022","Bought these for my male cat who has frequent UTI and wanted a treat that would be good for him. I was skeptical that he would like them since they really smell like cranberries, but he absolutely loves them. If they are helping with his Urinary Issues, I do not know yet, but the fact he enjoys them is a plus."
B01HGMDO2U,Deborah Meyer,5.0 out of 5 stars,My cat really loves these treats!,"Reviewed in the United States on June 4, 2023",I choose these hoping they would be a healthier treat. She loves them.
B01HGMDO2U,Kim,5.0 out of 5 stars,Cranberry flavor,"Reviewed in the United States on November 17, 2022",My cat loves to eat this treat. The cranberry flavor is very tart although it's blended with chicken flavor. It works well my cat is more comfortable and lessened urine odor and strength. I give him 4 to 6 mixed with a handful of another of his favorite treats.
B01HGMDO2U,dalbi1,2.0 out of 5 stars,Cat no likey,"Reviewed in the United States on September 26, 2023",I’m sure this is a wholesome and lovely product but my cat could not be more disinterested in this treat. One sniff and away she went.
B01HGMDO2U,A creative cat lady,5.0 out of 5 stars,The important thing is my cat Likes them!,"Reviewed in the United States on June 21, 2020","I bought these because I suspected that one of my furbabies had a urinary problem, her urine smelled very strong. So I bought these, Iams dry cat food to support urinary function, and HomeoPet Feline UTI+ drops. I knew I wasn't going to be able to directly administer the drops, so I made sure that she liked these cranberry treats, and She Did! So, then I put the homeopet drops, one on each treat, and she ate those too! 3 days have gone by and I no longer smell the strong urine smell. So, I will keep them both on the new Iams, and buy more of these treats for regular use. Very happy, and so is Miss Munchkin!"
B01HGMDO2U,MDB007,5.0 out of 5 stars,Great treat for male cats,"Reviewed in the United States on November 22, 2018","After losing my 10 year old cat due to a 2 month long fight with a UTI that vet couldn't cure with antibiotics and he eventually died after getting a blockage, I swore if I got another male cat I would do whatever to prevent that from happening.So I now have a 2 year old cat and he loves these! I also had my vet look at the ingredients and she said it looks fine.  I didn't realize I wasn't giving him as many as they suggest so will give him more now but trying to keep him from getting more than his current 15lbs.  I think my only complaint is these aren't available in a larger size. an 8oz or 1 lb bag would be great if the company reads our reviews."
B01HGMDO2U,Tina,3.0 out of 5 stars,Cat Won't Eat,"Reviewed in the United States on November 11, 2020","My 2 year old cat was diagnosed with feline idiopathic cystitis and I had to change his diet completely and put him on prescription urinary food. My vet told me to stop giving him treats as well. I felt bad that I had to take away all of his treats so I was researching for treats that can help with urinary issues.There are not a lot of options out there so I purchased Get Naked, Purina Pro Plan, and Royal Canin treats. My cat wasn't too fond of any of the treats but absolutely did not like the Get Naked treats. He tolerated the Royal Canin.The treats were worth a try. Too bad there are not any urinary treats in the market for cats that are soft in texture."
B01HGMDO2U,Stephanie,5.0 out of 5 stars,My Cat Loves These!,"Reviewed in the United States on August 23, 2020","Sebastian had to be rushed to the emergency room with a urinary blockage a couple weeks ago. Hes ok now, but he continued having some issues after arriving back home for almost a week. Aside from changing his diet, one of the things I did was buy him these treats instead of the usual stuff I normally get at the grocery store. He absolutely loves these! I can't definitively say that they're doing anything for him medically because I'm not a vet or a cat, but at least the odds that these treats would contribute to another blockage are slim and I feel better knowing that cranberry does have a proven track record of helping people."
B01HGMDO2U,So,5.0 out of 5 stars,Picky chonky girl approved!!!,"Reviewed in the United States on August 20, 2022","Our chonky daughter was put on a strict UTI approved diet after developing crystals in her bladder, only 1 female in 100 male cats develop this problem.Well LONG story short... She LOVES the cranberry treats, she gives me and her fur-dad the ""happy jittery tail"" every time we shake the bag!"
B01HGMDO2U,Sharon B.,3.0 out of 5 stars,My cats won't eat them.,"Reviewed in the United States on June 6, 2022","I bought these for my male cat who is prone to urinary blockages.  He is on a prescription diet for life and * I miss * giving him treats.  He will not eat them, and unfortunately, neither will my other house cat.  Even my 5 outside barn cats will not eat them!Good idea with these treats, just not for me."
B01HGMDO2U,Steph K,5.0 out of 5 stars,Cat really likes it!,"Reviewed in the United States on July 26, 2021","I'm not sure how helpful this is for more serious urinary issues, but my cat was having trouble with urinating. Female and young-ish, so I had a feeling it was a UTI. I bought these to try to help at least a little with keeping her clear after her $700 trip to the emergency vet. I can't say for certain that these are super helpful, but my cat really likes the taste/crunch and they give me some peace of mind"
B01HGMDO2U,L. Burgess,3.0 out of 5 stars,Don't buy a several bags like I did...,"Reviewed in the United States on September 9, 2022","Don't make the same mistake I did and buy a bunch based on other reviewers.  My two cats won't eat these, spit them right out.  Tried hiding in the food, they are all over the floor by their dish.Granted other cats may love them, mind did not."
B01HGMDO2U,chase,3.0 out of 5 stars,One boy likes one boy hates,"Reviewed in the United States on November 3, 2021","Got these treats to help treat my two boys while focusing on their health still. My eldest cat has to be tricked into eating these with coverups and additives. But my other boy just gobbles them up and askes for more. However I think it has something to do with how hard the treats are, maybe they're too hard for one to like. Don't know if that's a freashness thing or not seeing how some peices aren't as hard as other pieces in the same bag."
B01HGMDO2U,Alexis,4.0 out of 5 stars,Not sure if I got what I was looking for,"Reviewed in the United States on April 25, 2020","One of my cats LOVES these. I gave her one, and she followed me around my apartment meowing every time I went near the bag afterward. My other cat will eat them, but doesn’t seem crazy about them.I bough these to ensure my cats’ urinary tract health, and while the description for the Amazon listing currently says they’re for urinary health, the bag is labeled as a general “cat health with cranberry.” Either the bag or the Amazon listing needs some updating."
B01HGMDO2U,Darlene cloutier,3.0 out of 5 stars,My cat doesn't like,"Reviewed in the United States on December 5, 2022",I can't really leave a very good review. My cat won't eat them as a treat. I've tried adding a couple to her kibble dish and she eats around them
B01HGMDO2U,Terry N.,5.0 out of 5 stars,Great for a treat for a cat with chronic UTI's...........,"Reviewed in the United States on November 11, 2020","My Calico is soooooo finicky when it comes to treats. I also have to be very careful with what she eats - including treats! She loves these! They are heart shaped and not very thick but crunchy! Obviously I have no idea how they taste - but if she eats them they must be pretty good! And , knock on wood, she hasn't had another UTI in quite some time!!! I have changed a few things so I can't say it's just from these treats but they definitely help! And I have them on auto-renewal to ship monthly!!"
B01HGMDO2U,Ethan McCarter,5.0 out of 5 stars,Domestic Shorthair approved!,"Reviewed in the United States on September 3, 2018","I have two senior cats and wanted to try a new type of treat. I always watch what I put into my animal's bodies so the ingredients of this treat were very nice. My eight year old Domestic Shorthair loves them. This is Dip's first time trying a crunchy treat and after me persuading her to eat them, she now loves them. My ten year old Russian Blue doesn't like treats at all and she doesn't like human food so I knew she wouldn't try these. But my DS still loves them and I am a happy cat owner knowing that these treats are healthy for her and her kidneys. Will definitely recommend to friends and will buy again when needed."
B01HGMDO2U,Amazon Customer,3.0 out of 5 stars,2 out of 3 Sets work perfect,"Reviewed in the United States on August 17, 2018","I purchased three sets and two work perfect and are absolutely beautiful.  The third set worked for a few days and now does not work at all.  I put them on a tall wrought iron trellis and can't remove to return because my trailing flowers have grown all around the wires and lights.  Come fall I will remove and return to company, and hopefully they will replace.  I truly believe this third set was just defective, as the other two sets are still working and really are pretty.  If anyone from the company is reading this, please contact me.  I would love the replacement now to complete the look of my garden patio.  I can only give three stars due to the defective third set.  Will update when I am contacted by the company and what the outcome is."
B01HGMDO2U,LMW0420,5.0 out of 5 stars,Good treats,"Reviewed in the United States on February 11, 2023",My cats are picky but they like these. As far as helping their urinary tract - unsure but my cats have no issues
B01HGMDO2U,Dawnsky,3.0 out of 5 stars,Cat Hates This.,"Reviewed in the United States on August 11, 2022","Well, the ingredients are great!  Unfortunately, these only help if you can get them down your cat's gullet.  My boy actually spit out the one he tried.  Oh well, at least the roomie's garbage disposal, I mean dog, will enjoy them!"
B01HGMDO2U,Rebecca,5.0 out of 5 stars,Great product! Amazing choice when the cat is tired of eating the same urinary treats!,"Reviewed in the United States on May 22, 2021",I see a bunch of reviews on here that made me uneasy to buy but the reviews were of people who knew their cats were picky so they gave this product a 4 or lower because of the cats pickiness which isn’t fair to the company. The product is very high quality! My cat absolutely loves the treats. I’m guessing the cranberry in it is his favorite! Not many treats when your cats have urinary problems but this is amazing!
B01HGMDO2U,Jimmy S,4.0 out of 5 stars,Cats love them,"Reviewed in the United States on November 4, 2018","My cats love them and hopefully keep them from have urinary tract problems. I’ve always been cautious but one got it last year. I always used a Drinkwell fountain and they drink plenty of water but didn’t matter. Now I feed them anti-urinary food, wet and dry, and now kitty treats. Lol, it cost me a lot 1k to have my cat treated for blockage so the extra cost for special food and treats is well worth it. Got to take care of your little furry critters!"
B01HGMDO2U,Southern Mississippi,2.0 out of 5 stars,Not liked by any,"Reviewed in the United States on August 4, 2022","We have twelve full time house cats.  That means a variety of taste buds and plenty of individuality.With that said, nobody liked these.  A couple would eat a few of them occasionally, but in general, they just got a sniff before stalking off in disgust.We have a couple of cats with tendencies towards urinary tract problems.  It was a great idea, but if they won't eat them, it's pointless.  (Neither of our UTI cats will touch them.)  Maybe some cats will be more interested, but at our house, they were a bust."
B01HGMDO2U,Amazon Customer,5.0 out of 5 stars,My cat's love them,"Reviewed in the United States on March 18, 2023","Came packaged well, are fresh and my cat's love these treats. Will continue to buy for them."
B01JONK8Q4,NYCowboy,5.0 out of 5 stars,Our pup loves them!,"Reviewed in the United States on December 1, 2023",Great afternoon chew for our pup. Helps with teething and his need to chew.
B01JONK8Q4,christie blank,5.0 out of 5 stars,Amazing,"Reviewed in the United States on June 28, 2023",These are amazing. They smell minty and my puppy loves them! They definitely keep her breath fresh and her teeth clean !
B01JONK8Q4,Amazon Customer,5.0 out of 5 stars,Christmas gift,"Reviewed in the United States on January 1, 2024",Axel enjoyed these
B01JONK8Q4,Donald J. Young,4.0 out of 5 stars,My dog chews through these in less than a minute.,"Reviewed in the United States on February 26, 2023","My dog loves them, but they don’t last long at all. I will not buy again."
B01JONK8Q4,j&a,5.0 out of 5 stars,HAPPY ALTERNATIVE to DENTAL STICKS,"Reviewed in the United States on August 29, 2021","I got these for my puppy a few months ago (when she was about 4 months) as I started my older, 7 year old dog, on Bark Bright.  I desperately needed an effective way to improve my older dog's teeth (and Bark Bright REALLY works!) but I didn't want to spend that much on my puppy yet ($25/month) nor did I want her to have 75+ extra calories (although I did a few times break the Bark Bright sticks in smaller halves for her when I didn't have alternative yet).These puppy chews seem to be tasty to BOTH my dogs, and they are always happy to have them.  They do not last more than A MINUTE or TWO (maybe 2 with my puppy, but definitely less than 1 minute for my 7 year old husky shepherd mix).These are ""small"" and there are about 16-18 sticks per bag, so they are a good alternative (only about 27 calories per stick) for my puppy as my older dog gets his Bark Bright stick every morning.  I get the Joint Health ones in this brand as a back up/snack for both dogs and they both also love to get them (follow me, sit alert and wait for them!) every single time."
B01JONK8Q4,Erin,5.0 out of 5 stars,Worth it,"Reviewed in the United States on June 17, 2022","These are tough enough to keep my puppy who loves to chew busy, I usually throw them in her slider treat thing all broken up to make it fun for her to have to find them. They’re hard to cut and tbh I just break them up with my own teeth; they’re tough and have a little apple taste. You get a lot of treats for pretty cheap and the feeding instructions are super clear."
B01JONK8Q4,Amazon Customer,5.0 out of 5 stars,Kind of expensive but good,"Reviewed in the United States on August 2, 2023","My dog likes it but like rips through one in like 2 minutes, but he likes it! Probably won't buy again though since it's not long lasting."
B01JONK8Q4,Erica lynn,3.0 out of 5 stars,Very strong smell,"Reviewed in the United States on January 21, 2024","These are pretty rough smelling. My dog will chew on them but I made the mistake of throwing them in the bin I keep all little outfits,blankets and toys and now I have to wash them all just from the smell coming through the bag."
B01JONK8Q4,Sal,3.0 out of 5 stars,Very strong smell and unhealthy ingredients,"Reviewed in the United States on August 25, 2023","We have become very mindful of what we have been giving our dog lately and we realized that ingredients on this products are not healthy. It also has strong smell, which is not unpleasant as such but it strong such that the whole room fills with smell.It does become sticky after use of puppy/ dog doesn’t drops it around places.We used a few times and moved to another product. The packet is sitting almost full now waiting to be discarded."
B01JONK8Q4,xiaodanliu,5.0 out of 5 stars,My puppy love it,"Reviewed in the United States on September 19, 2023",Good treat
B01JONK8Q4,H. B. Lindgren,4.0 out of 5 stars,Great Product wish it was a little more bang-for-your-buck,"Reviewed in the United States on March 1, 2022","I have a four month old Dalmatian puppy. She absolutely ADORES these. I have tried the Whimzies puppy dental chews as well as one other brand and, none of them got quite a reaction out of my puppy as the Get Naked brand. I also really love that they are helping to provide my girl with the proper nutrients she needs while developing. They are a bit small, however, for a growing large breed puppy and, expensive when you factor in that you should be feeding them to your dog twice a day. Additionally, I greatly love that these dental treats are made in the US."
B01JONK8Q4,Jessica Kim,5.0 out of 5 stars,Both my Dogs Love this Treat,"Reviewed in the United States on April 6, 2021","This is a wonderful treat for not only my Aussie puppy (Fed from 2.5 months ~ 4 months), but also for my 11 year old rescue who has teeth problems. We spend a lot of money on dental work for her, because even with regular teeth brushing and check ups, her age and genetics gave my poor senior dog serious teeth problems. For my puppy, I like that she's getting her teeth cleaned while giving me 20 minutes of respite from her antics. Nice to see her chomp on something other than my bum or ankles :). Yay! My senior dog with missing teeth takes about 40 minutes, but she looks forward to it every day. We're happy when she's happy! We still brush her teeth daily, but it's great that she gets as much support as possible for her dental health. The ingredients are healthy, and it's great seeing their poop continue to stay regular and healthy!"
B01JONK8Q4,A. Suddeth,5.0 out of 5 stars,Dog loves them,"Reviewed in the United States on June 7, 2023","Since my pup isn’t old enough for most dental chews, we give him one of these when our older dog has his dental chew. Puppy absolutely loves them."
B01JONK8Q4,Rachael Yingst,5.0 out of 5 stars,Dog loves these!,"Reviewed in the United States on July 31, 2023",Our puppy loves these!
B01JONK8Q4,Haley a.,5.0 out of 5 stars,Dogs love it!,"Reviewed in the United States on June 14, 2023","These are perfect for my puppy, he loves these and I love the name !"
B01JONK8Q4,Lorraine Beckwith,4.0 out of 5 stars,Start slow - digestive problems,"Reviewed in the United States on November 24, 2022",My two small dogs like these but it gives them loose stools - only 1-2 a week
B01JONK8Q4,Nell,2.0 out of 5 stars,Puppy eats it in one minute,"Reviewed in the United States on October 31, 2023","My puppy Loves the taste, but she eats it in one minute. I was looking for something that she can chew in her crate for a much longer time to self soothe."
B01JONK8Q4,Wendy,5.0 out of 5 stars,Excellent,"Reviewed in the United States on May 3, 2023",Puppy really loves this. Puppy went trotting off with pride with this treat.
B01JONK8Q4,TBone LI,5.0 out of 5 stars,Pup goes bonkers for this,"Reviewed in the United States on March 2, 2023",My pup LOVES these treats!!!I used them to train him a few obedience rules and these worked better than the others.Good values as well
B01JONK8Q4,Amazon Customer,4.0 out of 5 stars,Satisfied adult dog and puppy,"Reviewed in the United States on September 17, 2021","I wasn't sure about these due to the plastic-like texture. I purchased them for our 3-month-old teething beagle puppy. I only gave her one or two a week but also gave a few to the 3-year-old beagle. They seemed to enjoy them, but like most of these edible treats, they do not last long, especially for a puppy that is trying to chew everything in sight."
B01JONK8Q4,Debra Nordike,5.0 out of 5 stars,Great hit,"Reviewed in the United States on May 22, 2023",Dogs loved. Hone quickly
B01JONK8Q4,Amazon Customer,4.0 out of 5 stars,Not a long chew,"Reviewed in the United States on May 10, 2022",My dog chewed these up in about 30 seconds. He literally lives for them tho. I don’t give them daily because they can upset his tummy. I use them for positive reinforcement for after herding or high energy activity.
B01JONK8Q4,Dayouna,5.0 out of 5 stars,Super Great!,"Reviewed in the United States on May 16, 2021","My puppy is only 4 lbs, so a small bag lasted her for about 2 1/2 months. The smell is amazing! Smells like mint chocolate to me, (it doesn't contain chocolate). I don't think this cleans teeth very well, so make sure to be brushing your dogs teeth regularly (as any responsible dog parent should be). This does however, do wonders for stinky breath. If you're not brushing your dog's teeth then the smell may continue despite using these, due to the plaque buildup. But overall just pair these with daily brushing, and your dog's teeth will be shining! (and smell good too)"
B01JONK8Q4,Myrah.   Customer,5.0 out of 5 stars,Puppy loves,"Reviewed in the United States on April 3, 2023",My Bichon puppy loved chewing these for teething.
B01JONK8Q4,Amazon Customer,5.0 out of 5 stars,Great chewy sticks for my puppy!,"Reviewed in the United States on December 11, 2020",My pug puppy loves these! I bought the puppy health and the super antioxidant packs- Since he loved the chews so much we tried the blue pack one (coat shine or something?) but he’s not as into those for some reason. He’s super healthy and a smarty pants too... not sure if there’s a direct correlation to the chews but you never know?!The sticks last him a while... he usually eats some of it and then comes back to it the next day or so.  We gave one of these to an adult pug (black one in pic) and he ate it very quickly.
B01JONK8Q4,Enchanting Mama,5.0 out of 5 stars,"Our dog loves them, and they're good for her!","Reviewed in the United States on March 28, 2018","Our beagle puppy flips for these treats. They are her favorite and she'll do quite a bit to earn one. They seem to satisfy her insatiable chewing problem (at least for a few minutes), and her teeth are sparkly white with very little tartar build up. I like that they have GOOD things inside, not random yucky bits like so many dog treats. We've gone through ten packs of these in various flavors and will continue to buy them for her as long as she continues to love them (we rotate flavors so she doesn't get bored). She seems to like these pink ones the most, but never turns away the other flavors (and she does turn away other brands of dental chews!). They are the ONLY treat that will get her to come back inside the fence when she's escaped, as well."
B01JONK8Q4,Paula,5.0 out of 5 stars,Perfect puppy chews!,"Reviewed in the United States on February 4, 2019","I did my research before obtaining this chews for my puppy. I wanted a natural product without all the hidden preservatives. My puppy was a rescue and when I got her, her health was very poor and always has a VERY sensitive stomach. I have to watch what treats I give her because she usually throws up to MOST OF THEM! It has been now 5 months since I have been getting these chews and she has not thrown up AT ALL. I give her one before bedtime and she goes crazy when she sees me pull out the dental chew from the bag. Since she is 7 months now, I will be moving on to the Skin and Coat Dental Chews to try them. I love this brand!"
B01JONK8Q4,Rachel,5.0 out of 5 stars,Great size treat for any size dog,"Reviewed in the United States on February 12, 2023","My dogs love these, no junk and a great size treat."
B01JONK8Q4,ShE,5.0 out of 5 stars,"Liked it, will buy again","Reviewed in the United States on January 16, 2023",My pup really likes it and I can feel a difference in her smell of breath
B01JONK8Q4,Angela,5.0 out of 5 stars,Loved by the pupper!,"Reviewed in the United States on July 22, 2021","I did a lot of research looking for special treats for my pup, Jasper, and decided on these. I do not regret my choice. Jasper absolutely loves them and I am happy to treat him with these without worrying about them not being appropriate for his age. He's had no touble with digestion, but I do limit him to 2 per day.  If he had his way, I truly believe he'd eat the whole bag!"
B01JONK8Q4,B.W. Sally,5.0 out of 5 stars,My Pup Loves These!,"Reviewed in the United States on January 7, 2017","My lil pupper loves these!  I tear the stick in half to give him half after his breakfast, and one after his dinner.To me they kind of smell like chocolate almond milk!  Mmm!!  I almost want to try one, haha, very cool!  Feels like I'm spoiling my pup when I give him these, but they're so good for helping with the  puppy breath!  Not many dental sticks say if they're okay for puppies, especially with a little guy like mine.  Just wanted to be safe.  He started on these since he was 11 weeks.  Seems to help with his pottys too!When I ran out of the first bag, I ordered two more.  Wish the stores around here sold them, but I can always just order them here.  :)"
B01JONK8Q4,Holly,5.0 out of 5 stars,Just like denta stix,"Reviewed in the United States on September 2, 2022",This was perfect for my reduce pup who will be one year old this month! It only took her about 13 ish minutes to finish  this treat. It does NOT smell. I would buy it again!
B01JONK8Q4,cassie,5.0 out of 5 stars,Would recommend,"Reviewed in the United States on May 29, 2021","My puppy loves these, she stops everything she is doing to lay and chew on it. Smells great, she likes the taste. It will last her probably a half hour until it a tiny nub..when it gets to small I do worry about her choking on it so I take it away but she just goes on to the next thing. Over all I am very happy with this purchase and so is Honey"
B01JONK8Q4,Kimberly  Lewis,3.0 out of 5 stars,Wish I could give 5 stars!,"Reviewed in the United States on February 19, 2022","I’m so sad to have to write this review! Our puppy has LOVED these chews since the time we brought her home, however we’ve realized they’re making her sick. She’ll have bouts of throwing up all her food after she eats, and though it’s partially due to her fast eating, we’ve observed that it’s always after she’s had a chew stick the night before. Might work better for other dog breeds, but our sweet bernedoodle is a no go :("
B01JONK8Q4,abc,2.0 out of 5 stars,Too hard,"Reviewed in the United States on June 9, 2023",I have been buying these for a long time. Lately I have been receiving them and they are hard as nails - especially the ends-  which are very sharp. They are not out of date. I don't feel comfortable giving this to my dog anymore
B01JONK8Q4,SC,5.0 out of 5 stars,Great product!,"Reviewed in the United States on May 8, 2018","My little dog loves these. I wanted a sort of doggy breakfast i can give my pup in the morning while i'm getting ready for work. Something that is good for her but won't make her fat and would help with her teeth. These fit the bill. They are very low calorie, made with quality ingredients, are good for her teeth and make her breath smell minty fresh.And, my puppy thinks these are a treat! I tried giving her the greenies before and she wanted nothing to do with them. But these, she begs for. So we are both happy. She gets one every morning and its the perfect size and amount for her."
B01JONK8Q4,Chandler.,5.0 out of 5 stars,These are great all around dental stick.,"Reviewed in the United States on May 7, 2022","Puppy loves them as if they are treats, and they definitely help with the breath. They have an almost licorice smell which is pleasant, and they are just soft enough for puppies. No upset stomach from one every day or so."
B01JONK8Q4,Carissa Iacona,5.0 out of 5 stars,Soft chewable for picky puppies,"Reviewed in the United States on January 4, 2022","I have a toy poodle that is a pain when it comes to  her snacks. She tends to enjoy softer treats but also something that will take a little work to enjoy. I’ve been buying these for months, she loves them and they are easy to break in half."
B01JONK8Q4,Leah Ross,5.0 out of 5 stars,Awesome!,"Reviewed in the United States on November 3, 2022",My pup loves these! Every morning she runs to where they are and waits to get one! They are very good for teething!
B01JONK8Q4,Miera,5.0 out of 5 stars,Love them,"Reviewed in the United States on August 27, 2022",My puppy gets one every morning before I leave for work and boy does he love them! Plus they are grain free!!! So they will love your pup as well!
B01JONK8Q4,blueberry,5.0 out of 5 stars,Didn't last long,"Reviewed in the United States on June 28, 2022",Our 11 week old puppy loves these but I wouldn't call it a chew. She ate it in pieces in less than two minutes.  She does love them and they are high quality.
B01JONK8Q4,Kelsey,5.0 out of 5 stars,My puppy LOVES these!,"Reviewed in the United States on September 19, 2018","I have an 11 week old mini aussie/heeler mix. He's very picky when it comes to chew sticks. Many are too hard for him and he gives up or he's done in 2 seconds. He's in that ""landshark"" period where he bites and chews at everything - so, I've been searching for something to satisfy him and help with that, while not making him sick. He's been getting 1 stick a day for over a week and loves them! It distracts him for a bit and we have had no issues in regards to sick or diarrhea. I highly recommend these and will continue buying them throughout his puppy stages."
B01JONK8Q4,Michalene Rangel,5.0 out of 5 stars,My 8 week old puppy loves em!,"Reviewed in the United States on August 13, 2021",So got this today my puppy is a poodle 8 weeks and he gobbled up this in like 10-15 mins! He loved it I’m surprised because he is picky with treats!!! It lasted not that long however it helps his teething too! So far so good! He loves em! And he looks so cute holding the treats!
B01JONK8Q4,Jessica,5.0 out of 5 stars,My puppies all love them!,"Reviewed in the United States on August 22, 2022",These are the best for puppies! All of mine love them! These are the first chew treats they actually like. Will buy again for sure!
B01JONK8Q4,SVanCamp,5.0 out of 5 stars,Pup loves them - no mess!,"Reviewed in the United States on April 14, 2020",We have used these for our 17 pound mini-doodle for the last year.  She has loved them since she was a pup and they have not bothered her sensitive belly at all!  Highly recommend.  We have continued to order them into her young adult life but will soon need to find an adult version! There is no mess as she chews them - no stains!  They also do not stink too badly when you open the package.  (I'm highly sensitive to smells.)
B01JONK8Q4,LaBreeya,5.0 out of 5 stars,Occupies my dog for a few minutes,"Reviewed in the United States on August 1, 2022","Not only are these a healthier option for teething, but they occupy my dog for a few minutes when I need her out of the way."
B01JONK8Q4,Aaron,5.0 out of 5 stars,My pup loves these!,"Reviewed in the United States on December 3, 2021","One of my pups favorite treats, keeps him busy for awhile, and really good for his health with the omegas. I'd recommend these to anyone with a small pup who likes to chew, a healthier alternative to many chew treats."
B01JONK8Q4,Chase Bray,5.0 out of 5 stars,Way better choice than basic pet store brands!,"Reviewed in the United States on June 13, 2017","Wow! I am very impressed with these. The ingredients are all natural and my puppy loves them. I wish more people knew about these instead of pedigree dentastix. These are so much better for your puppy and around the same price. I was giving my puppy the nylabone nutri dent chews. I didn't have a problem with them however, I came across these and they sounded like a good idea to try. These do smell like peppermint but my puppy still enjoyed it and after his breath smelled like peppermint so it really doesn't bother me. I will continue to buy these as my puppies daily dental stick."
