id,product_id,user_name,rate_stars,review_title,review_date,comment_content,sentiment
1643,B08KL4M5RK,JLS-K,3,Not for aggressive chewers,8/6/23,"I bought these for my 3-month-old 4 lb yorkie puppy for teething purposes. What I didn't realize is that his sharp little baby teeth can chew this apart within minutes, leaving small pieces that are big enough to choke on.  I think I was expecting too much from this chew as my puppy is an aggressive chewer. Might be perfect for more ""chill"" puppies. I give my older yorkies all natural bully sticks (in a bully stick holder) and that's what I now use for my puppy.",Negative
1644,B08KL4M5RK,Teena Peclet,4,Treats,5/20/23,"My puppy liked the treat, but not the flavor. It smells good, but she didn’t care to eat it.",Neutral
1645,B08KL4M5RK,mike,3,Messy,8/29/23,"Recommends only half per day but when they don’t finish it your left with a soggy disgusting half ring that leaves behind residue on carpets or fabrics , matted up the hair of my doodle around mouth and hands where she was “holding it” took an extra 10-15 minutes to groom it all out of her hair",Negative
1646,B08KL4M5RK,Tilly 25,4,My dog loves this,4/1/23,She was Chewing our hands and feet until we bought her this. She loves it. We have to hold it because she has not figured out how to hold and eat yet.,Positive
1647,B08KL4M5RK,Kimmer,5,Nice Size for Small Puppy,1/1/23,A friend gave me several bags of the regular puppy size rings. I found myself holding them whilen she chewed and then throwing them away at the halfway point. We got both beef and pumpkin. She likes both.I found this smaller size being reviewed and ordered a bag. They’re a great size for her current size of 4-5 pounds.Do not leave your puppy unattended with these.  I would say that my puppy is an aggressive chewer. It takes her no time at all to chew through one of these.These could be a choke hazard if you’re not watching your puppy and discarding the ring once it’s down to a small nub.,Negative
1648,B08KL4M5RK,Nickname,3,Puppy Hated Them,7/25/23,"My puppy, who will literally eat poop and garbage and bite every single inedible object in sight, hates this more than anything she's ever encountered. She barks and growls and tries to run away when I try to give this to her. They seem great, but I guess blueberry bbq is a bit too sophisticated of a flavor for the underdeveloped puppy palate.",Negative
1649,B08KL4M5RK,Rebecca M.,2,Extremely hard for puppies,1/4/24,This one is not for small puppies - extremely hard. The pup tried one and couldn't gnaw on it. The other puppy teething ring from the same company (not for teeny puppies) is much better even though a little bigger than this one.,Negative
1650,B08KL4M5RK,Amazon Customer,5,Perfect for my little chewer!,6/11/23,Our 9 week old Shih Tzu puppy loves to chew on everything! We gave her one of these and it occupies her for long periods of time and stops her from getting into trouble. I also believe this will help keep her teeth clean which is another plus.,Positive
1651,B08KL4M5RK,L. Murphy-Tate,5,Great Teethers,8/8/23,I love that I found these in another flavor other than a meat flavor.,Positive
1652,B08KL4M5RK,Deb,5,Good size for our pup,7/4/23,We have a 4 lb yorkie and it is hard to find things small enough for her but these work.  She loves them.,Positive
1653,B08KL4M5RK,Glori,5,My puppies love this!,7/6/23,This product keeps my 2 puppies occupied.I have to be careful because they prefer this over their food!,Positive
1654,B08KL4M5RK,Karen Stone,5,My puppy likes them,12/29/22,I have a new puppy and I know she is going to chew on things. I bought several toys for her to play with and chew on but got this to keep her busy and not start chewing on shoes or furniture. She spends time chewing on them and seems to enjoy them. I was concerned about any type of ingested chews and these seem to be high quality and safe. Would recommend for your puppies!,Positive
1655,B08KL4M5RK,vanessa,5,Pup loves it,4/23/23,"My puppy is very picky when it comes to what she chews. She loves furniture, shoes, and human body parts but won't go for anything I actually want her to chew. She really liked these, though.",Positive
1656,B08KL4M5RK,Deborah Barry,3,Seems like a puppy would like thesr,7/6/23,This is the second time I purchased these for new puppies. They didn’t seem impressed,Neutral
1657,B08KL4M5RK,JFi,4,"Great flavor, great shape",12/4/22,Was a really good product minus the fact it would only last about 10 min at the most,Negative
1658,B08KL4M5RK,Angela Gabris,5,Pups love them!,6/23/23,These teething rings are perfect for tiny pups!,Positive
1659,B08KL4M5RK,LJ,5,Puppy loves chewing these!,1/3/23,Great product for your puppy to have for chewing. Ours was able to chew aggressively enough that he chewed through one in a few hours. But then we let him chew the pieces until they are small before giving him another. Your puppy will love these too!,Positive
1660,B08KL4M5RK,Alisha Adi,5,My picky girl LUVING her new treat!,8/22/23,Great for teething!,Positive
1661,B08KL4M5RK,megan glasere,5,My puppy loves these,5/7/23,My puppy loves these and they last quite a while.,Positive
1662,B08KL4M5RK,k9s4me,5,Great for a teething biting naughty puppy,2/7/23,My puppy didn’t like the flavor of the blueberry bbq,Negative
1663,B08KL4M5RK,Susie B.,4,N Bones teething rings,1/25/22,"My dogs love them, I used them as puppies but even now at 8 years old...they still love them. However the price did jumped alot.",Positive
1664,B08KL4M5RK,Monique Pearson,5,Works for old dogs w/o many teeth too,8/1/22,"My 13 year old chihuahua with only about a third of her teeth enjoyed as much, if not more than the puppies did. The ornery ones outgrew them quick but still buying them for the old gal.",Positive
1665,B08KL4M5RK,Donna Snyder,5,Puppy loves them,10/19/22,"My pup loves them. He can hold them easily. They are durable unless you have an adult dog, too. They love them and will devour it in 10 minutes tops!",Positive
1666,B08KL4M5RK,Honey Jay,3,An okay product but didn’t agree with my pup,5/10/21,"Maybe good for some puppies but I have a small mini yorkie, and he was throwing up for a full day constantly throwing up. This was the only new thing I gave him so I’m assuming this is what caused him to throw up maybe he was just to small and maybe he chewed it to quick I can say it was helping wi the the teething which is maybe why he was throwing up ! His vomit was brown so I gave him chicken and rice which seemed to resolve the issue he is doing well now!",Negative
1667,B08KL4M5RK,Sue B.,5,Puppy loves these!,8/1/22,My puppy is chewing on everything so bought these to see if could distract him.  He loves them! Will be buying more.,Positive
1668,B08KL4M5RK,Amazon Customer,2,Ok but easily eaten and gone,7/26/23,Good for 10 min of puppy distraction time time but easily destroyed and gone. Wouldnt buy again.,Negative
1669,B08KL4M5RK,Vicki,5,Love,2/5/22,My Doberman puppy absolutely loved all flavors when he was teething. He now has all his permanent teeth & still loves them so I get them as a special tret for him.,Positive
1670,B08KL4M5RK,Silvia,5,My poodle puppy loves it.!!!,7/20/22,My puppy is teething and this helps her a lot to be calm and she really likes the flavor,Positive
1671,B08KL4M5RK,N. Russell,2,Ok but cheated,5/20/23,Puppy loved it. But I paid for seven and only got four. Wish I’d noticed before she ate all 4 I would’ve returned.,Negative
1672,B08KL4M5RK,JACKIE SANTILLI,3,Not for aggressive chewers,4/8/22,This teether would be excellent for smaller breeds and breeds that aren’t aggressive chewers.  My pup loved it but tore it up in less than ten minutes.  He did however enjoy it,Negative
1673,B08KL4M5RK,Janet Shoup,1,Nope,1/14/24,Dog threw up after teething.,Negative
1674,B08KL4M5RK,britney,5,"Pups will love it, well at least mine did",1/11/22,Great for teething! This also works for when my pup is hyper or just being a pup it mellows him out.,Positive
1675,B08KL4M5RK,Torrie,5,Yum!,6/4/21,"My puppy loved this flavor the most. It kept her busy for a good 20 minutes, which is a LOOONG time for a puppy. She also liked the pumpkin flavor, but not as much as the blueberry bbq.",Positive
1676,B08KL4M5RK,Nancy Perry,5,Puppy loves them!,9/6/22,puppy loves them!,Positive
1677,B08KL4M5RK,Barbara,5,My puppy loves these!,5/16/22,Great purchase,Positive
1678,B08KL4M5RK,M Allen,1,DO NOT BUY !,12/24/22,We just left the emergency vet after our pup had one of these lodged in his throat and after seizing went into cardiac arrest and could not be saved.We had bought these for sour new puppy. And lost our 5 year old dog because of them. Oh. And it’s Christmas Eve. And to rub salt in the wound the remaining  3 bags I purchased are non returnable.Save yourself the heartbreak that we are experiencing. DO NOT BUY THESE!!!,Negative
1679,B08KL4M5RK,Diane P.,3,Didn't last long - don't waste your money,8/4/21,Didn't last but a brief moment...,Negative
1680,B08KL4M5RK,Patricia,2,Pups didn’t like,7/4/22,Puppies didn’t really like these.,Negative
1681,B08KL4M5RK,Heather - A Mom,1,None of the dogs had any interest in it.,12/31/21,"Not sure why, but none of the dogs, puppies or older dogs wanted these. After our puppy would not touch these, I tried our friends puppies during a play date.  4 puppies and 3 older dogs did not like them but loved all of the other bones. Total waste of money",Negative
1682,B08KL4M5RK,Deborah Graham,1,Not for puppies terrible product!!!,6/10/22,"Not for puppies, I got a new dachshund puppy couple days ago got one of these gave it to my puppy and he has had diarrhea throwing up the next day will never buy this product again!!!!",Negative
1683,B08KL4M5RK,Diane,1,Gave my dog the runs!,5/10/22,Not for puppies and it smells awful.,Negative
1684,B08KL4M5RK,Bob,5,Puppy loved,1/24/23,Puppy loved them,Positive
1685,B08KL4M5RK,Angie,5,get them,11/2/22,Our puppy loved these! Greta for puppy chewers,Positive
1686,B08KL4M5RK,Shaun H20,5,Our pom pups love these!,12/27/21,"We just picked up our Christmas puppies, two adorable little Pomeranian puppies, and this is their first treat that they got from us.  They really loved these and chewed on them for hours while we got them settled into their new home.  In fact, they're chewing on these right now beside me as I type this.  No sick stomachs or anything either (this is day 3 here) and so that's a plus.  DEFINITELY RECOMMENDED",Positive
1687,B08KL4M5RK,Andrea Katherine Hadzimichalis,5,The best gift ever for new pup!,12/16/21,"Ever since giving my sister these chicken flavored teething rings she hasn't stopped telling me how much her Cavalier King Charles Spaniel loves loves LOVES the rings!Her new puppy was 1 1/2 lbs when she started on them on Thanksgiving day.Now one pound heavier three weeks later, in this photo, she still hasn't stopped chewing on them!Great gift.  Great value.  Your new fur baby will be very satisfied 😊",Positive
1688,B08KL4M5RK,Anna,5,Buddy Approved,10/9/22,My boy loves these so much he will carry it around while making a little whimpering noise lol he will bury it in his blankets in one of his many spaces within our home until he is ready to devour his treasure.  Great as a special reward - he used them while he was teething when he was younger and to this day still gets them because he enjoys them so much! He is 3 yrs young. 🐶❤️🐶❤️🐶❤️,Positive
1689,B08KL4M5RK,Robin H,5,Great for puppy teething,8/2/21,At first my puppy was crazy about these and chewed them into pieces until they looked like little turds on the carpet. She no longer goes crazy for these but will hide them as she does her other coveted items which is really cute. I love the way the blueberry smells when you first open the package.,Positive
1690,B08KL4M5RK,Amazon Customer,5,Dogs loved them!,7/15/22,Bought these for my puppy but my older dog who has bad teeth loves them as well. Hours of chewing happiness for the dogs!,Positive
1691,B08KL4M5RK,Adrienne  Philpot,4,Chewy toy,12/11/21,My little dogs didn’t seem to like them. They seem to be great for teething. My big dog loved them but could eat one in less than 2 minutes  Lol,Negative
1692,B08KL4M5RK,Amazon Customer,4,Chewy Chew,1/12/22,My puppy loves this but I wish it did not leave an odor/smell on her fur or around her mouth.,Negative
1693,B08KL4M5RK,KTB,5,Puppy loved these!,9/14/22,Nice chewing treat!,Positive
1694,B08KL4M5RK,Amazon Customer,5,Great for teething puppies!!,12/19/21,Great for teething puppies.,Positive
1695,B08KL4M5RK,Anna’sAntics!!,4,Puppy Teething Rings: too hard for little breed dogs,6/11/23,"I was very excited about these teething rings when I ordered them.HOWEVER!!  When I tried one with my 6 week old Maltipoo, he couldn’t even bite down. He only eats hard food so I was very surprised! I have introduced the rings to him several times over the past 8 weeks.  It hasn’t improved.These teething rings are too large and too hard for small breed puppies. However, they would probably be great for larger breeds.So! They would be great for larger dogs, but they are too big and hard for 3.2 lb. Maltipoos!",Negative
1696,B08KL4M5RK,Christy Dice,5,He’s a mini Yorkshire terrier only 8 weeks an he loves these,5/12/23,He’s so tiny he’s absolutely loved this product I’ve bought so many different items for teething an so far this is the only one he’s consistently chewing on,Positive
1697,B08KL4M5RK,,,,,,Neutral
1698,B08KL4M5RK,ptwilkerson,5,Teething Rings For Chewers,5/4/23,Our new puppy loves to chew! Perfect for teething,Positive
1699,B08KL4M5RK,,,,,,Neutral
1700,B09R6FX8LH,Amorris,5,Puppy’s favorite,9/16/23,Our puppy loves these.  Perfect for teething. They keep him busy and happy for long period of time.  They must taste good because he is quite eager to get one.  Only drawback— they make fur on his paws and face a little messy. (Nothing a small bath doesn’t fix),Positive
1701,B09R6FX8LH,Darth,5,Great for teething pups.,5/31/23,My dog loved these! They broke down easily so not worrying about choking and kept him occupied and his teeth pain soothed,Positive
1702,B09R6FX8LH,Julia Shanks,5,It keeps my GSD puppy busy!,1/27/23,my 5 month old teething German Shepherd Puppy can be a handful! He chews on everything. But this chewing treat really helps!!! It keeps him occupied for about 30 min. It’s amazing! And he does not chew on anything after it. It’s a win win for our pup and us! And it doesn’t smell awful. We have been buying it over and over again! Highly recommend,Positive
1703,B09R6FX8LH,antoinette,4,"WOULD NOT BUY AGAIN, WOULD NOT RECOMMEND",4/1/23,"I give it 4* for entertainment purposes only... if you are holding the dog while they chew this, your clothes will get gross... it will leave a gross mess everywhere your dog decides it wants to chew it... if in the crate, all their bedding will need washed... I highly recommend this be an OUTSIDE chew or it will be way more hassle than it's worth...",Negative
1704,B09R6FX8LH,Dottie Hansen,5,Awesome,1/21/24,Was perfect for my now 1 year old puppy,Positive
1705,B09R6FX8LH,FFL,5,Great for teething,9/8/23,It’s excellent for teething,Positive
1706,B09R6FX8LH,Christa Dahlinghaus,3,"My dog will eat goose poop, but not these chew sticks",2/14/23,"I bought these for my granddog, an American English Coonhound.  I hold it out for her, she takes it and drops it.  She doesn't find it appealing at all.  The first four ingredients are:  Rice Flour, Vegetable Glycerin, Gelatin, and Water.  Meat should be the first ingredient in my opinion.I bought my pup some Pur Luv Chicken Jerky, and she goes nuts for those.  The ingredients are:  Chicken Breast, Vegetable Glycerin, Salt...that's all of the ingredients!If you're dog likes Puppy Teething Sticks, I'm glad.  They are affordable and look like they will last long.  But if they don't, try Pur Lov Chicken Jerky.",Negative
1707,B09R6FX8LH,bee,5,Longest lasting chewy,8/7/23,I have older dogs and though they like a chewy stick it needs to be soft enough to not break their teeth. I used one Nylabone that broke my one dogs teeth = a 1k vet bill. I now get chews labeled for puppies. This last about 45 minutes of focused chewing. I think the ingredients are good as neither dogs have any digestive reactions from them. They are expensive so it’s their Sunday treat.,Negative
1708,B09R6FX8LH,Ace17,5,BEST product of this kind.,10/26/23,Our Great Dane absolutely loves these. She would definitely eat more than one a day if she could. I simply point to the bag and she comes running. We have tried other products and she simply won’t eat them!,Positive
1709,B09R6FX8LH,candyce,5,Immediately loved them!,9/10/23,I have a 10 wk puppy and 6 year old dog and it is difficult to find bones they both like that will last and not upset my 10 wk old puppy's tummy. I opened the bag and they both immediately took it and love them! I'm hoping they will last awhile since they both will devour a bone in a day but I will update after awhile. So far I love that they love them! And I love that my puppy isn't chewing on things he's not supposed to...,Positive
1710,B09R6FX8LH,Nancy,5,like it enough to chew on it.,10/16/23,It's so hard to find something that the puppies would like to chew on. We have 2 Yokies and they seem to like chewing on these bones. It was very difficult in the past with our other dogs. Happy that they like these.,Positive
1711,B09R6FX8LH,Laura Oram,5,It doesn’t just flake apart…stands up to sharp Rottie puppy teeth,9/28/23,His first official chew bone.  Not the best picture because he keeps guarding it!  Must be good or he wouldn’t push me away!,Positive
1712,B09R6FX8LH,Amazon Customer,5,My puppy loves these,7/7/23,"My 5 month old puppy loves these! I cut them in half and will give him it to chew on. It will keep him occupied for a good 20 minutes and every time he sees the bag he gets excited. There are only 9 sticks in the bag, but if you cut them in half like the bag recommends for a smaller weight dog, they will last longer. I have purchased this twice and would reorder again",Positive
1713,B09R6FX8LH,Grace,5,My puppy loves it!,9/6/23,This keeps my puppy busy for 20 minuets or so and he loves them! I cut them in half and it’s a great size for him!,Positive
1714,B09R6FX8LH,Angela Miles,5,dog bones,10/5/23,My puppy loves them,Positive
1715,B09R6FX8LH,Christal,2,Doesn’t digest well,10/15/23,"I have a 6 month old goldendoodle that weights 25 lbs. He loves these treats but they make him throw up every time he eats one. I think he swallows too soon and doesn’t chew it down enough. Either way he will throw up chunks of it all night long. So I threw the rest away. I even tried holding it and letting him teeth on it that way but he was still trying to eat too large of pieces. They don’t even look like they have digested much at all when they come out. Even if its been 8 hrs since he ate it. But he loved the taste! So if your dog is good at chewing things up, I would recommend. If yours is like mine and likes to swallow big chunks, do not recommend.",Negative
1716,B09R6FX8LH,Sarah Grunden,4,Don't last long but puppy loves them,10/17/22,"Our golden retriever puppy loves these chew sticks. He had his first of these chews at 8 weeks old and it lasted about 20-25 minutes. He is now 16 weeks old and it only takes him 10ish minutes to go through one. It would be great at this price point if they lasted a bit longer, but he loves them and I love that they aren't as smelly as a lot of other chews we have tried. Overall I would recommend and will likely buy another pack.",Positive
1717,B09R6FX8LH,Susan Jasneski,3,My dog didn’t like these,9/26/23,Too big for little puppies,Negative
1718,B09R6FX8LH,Linda Garrett,5,Puppy loves them and I love the price,7/29/23,"This helps with her teething, and it doesn’t break the bank. I gave her those as part of training as well.",Positive
1719,B09R6FX8LH,Nicole,5,It isn’t just for puppies!,3/30/23,"I watch several dogs in my home. Usually ones that other Rover members do not want to take due to how they are viewed in society. You know the ones… ones with great bite strength? Anyhoodle my dogs go through greenies in like 5 seconds flat, until I found these treats. Now they are calm and quiet for about a 1/2 hour so that I can take a bit of a break.",Positive
1720,B09R6FX8LH,JULIE CASTELAN,5,Satisfied,8/17/23,This item I would recommend my puppies loved their treat. 😀,Positive
1721,B09R6FX8LH,Dora Jarvis,5,That they are healthy,8/15/23,Too big for my puppy.  He didn’t like them,Negative
1722,B09R6FX8LH,"Simple rules, great for my 7 and 5 year old! They love it! About 30 minute rounds.",5,Great,8/12/23,Love these will be buying more,Positive
1723,B09R6FX8LH,GaPchLinTx,5,For bigger dogs,6/25/23,"I didn't read the description very well and bought this for my small dog. She didn't care, lol! She loved chewing on these for her teething",Positive
1724,B09R6FX8LH,kianayek,4,Puppy loves it,9/22/22,My puppy loves this treat! It keeps her distracted for a little while. They are hard to cut in half so I wish they would make half sticks since the recommendation for dogs under a certain weight is only half a stick a day. Also wish there were more flavors cause my dog isn’t as interested as she was before as I have repurchased several times,Negative
1725,B09R6FX8LH,Just a thought..,4,"I thought he'd sit and chew, but he threw up, it was whole",6/14/22,"Maybe it's my puppy who acts like he's starving, but I give it to him and he comes back about 2 minuets later.So I thought he buried it under something, but I've been getting them for a while, until he threw up his entire stomach contence, there was his teethimg stick. Now I can only give him the Kong squeeze peanut butter n stuff it in a ball for it.Bummer. I'd ear it. But he's a not stop looking for anything to eat puppy. Not good.",Negative
1726,B09R6FX8LH,Ginger H,3,"Great, but messy.",7/22/23,"Pup loved them, they got all over her though. Had to bath her afterwards.",Positive
1727,B09R6FX8LH,Jennifer Williams,5,Perfect for young pups teething,8/21/22,"The back of the bag gives you weight of the dog and how many to give. Follow it and I’ve kept buying them. Sometimes he’s bored with the sticks, I wait awhile Tell he’s in pain after a few 3-4 days and give him the serving.I feel they help to soothe his teetheBut my puppy chews when he’s alone and hurting-the wrong stuff if he doesn’t have a few treats to find when he wakes up from his bay before I get back from work. And those are treats to him",Positive
1728,B09R6FX8LH,Sarah Williams,5,good product,12/7/22,"bought these for my mastiff pup. he's over 4 mos old now and at 65 lbs these things last all of 5 - 10 minutes (not much of a time consuming teething stick anymore, if they ever were) but we give them as a daily treat. he also had a sensitive GI but these do not bother him at all. he still loves them, we still buy them!",Positive
1729,B09R6FX8LH,Angela D,2,Chewed up in seconds,11/1/23,Would not buy againSays for puppies but then based on size you have to cut them down to 1/4 or 1/2.Not convenient or even worth giving as a chew,Negative
1730,B09R6FX8LH,New tech,5,Nice size,6/17/23,Used for teething puppy,Neutral
1731,B09R6FX8LH,T. D.,4,Not bad,11/18/22,These are one of the longer lasting puppy treats I've found.,Positive
1732,B09R6FX8LH,Amazon Customer,5,Good,4/16/23,"It's good, but my puppy didn't like it nor pay it any attention...but my older dogs loooooove it..",Neutral
1733,B09R6FX8LH,Joli N,5,Long lasting!,3/16/23,"These actually last! My teething puppy loves them, and it takes him at least 30-45 minutes to finish one. So worth it!",Positive
1734,B09R6FX8LH,Bingkun Yang,5,Favorite Treat for my little puppy,4/21/22,"As the pet parent, I care about the quality of the treat which should be the best for my puppy health. The very first glimpse, the product packaging attracts me a lot and I take a careful look at the ingredients, which fulfills my need. What’s even better, my three-month old puppy love it so much as he plays with it and chews it for so long. Besides, the chicken flavor smells good. Puppy approved and it’s highly recommended product. Thumbs up 👍",Positive
1735,B09R6FX8LH,Jessica Burmeister,2,Does not last,8/24/23,My 3 month old puppy who initially was supposed to have half a stick( which is way to small and makes for a choking hazard) anyhow other review said this would last 30 to 45 min my puppy had a whole stick gone in under 10 min. Very disappointed,Negative
1736,B09R6FX8LH,brittany,5,Great,4/27/23,My puppy loves them a lot,Positive
1737,B09R6FX8LH,CC,5,Puppy loves this!,3/25/23,Lasts the longest for my aggressive chewer. Am a repeat customer!,Positive
1738,B09R6FX8LH,Terrilyn Angely-Levin,5,Dogs love them,12/28/22,"We have 4 dogs different ages and sizes and they all love them. With 3 of our dogs they are long lasting.  For our 55lb, 14 year dog they go quicker.",Positive
1739,B09R6FX8LH,TaecyonGF,3,Last long but too sticky,12/12/22,These bones last very long but they make my puppy's paws too sticky from holding it. I couldn't get the stickiness out of his paws with wipes :( Not sure if they will come out after a shower either...,Negative
1740,B09R6FX8LH,Sean,5,Puppy love the flavor!,4/11/22,"My puppy shows preference to this new stick! Other dental treats don't occupy him much now, but happy that I tried this one, he seems to really like the flavor. My pup keeps chew on it but the stick still lasts for a good ten, twenty minutes. Stick looks nice, smells good to me, not messy, my pup loves it, will definitely buy again.",Positive
1741,B09R6FX8LH,Jennifer Anderson,5,Puppy loved,4/9/23,Puppy approved,Positive
1742,B09R6FX8LH,Avid Amazon Shopper,3,"Puppy Says, ""Meh""",11/27/22,"My puppy will chew on these occasionally.  He doesn't hate them, but he's not to thrilled about them.",Neutral
1743,B09R6FX8LH,Rebecca Sanchez,5,Puppy loved them,1/21/23,My puppy loved them,Positive
1744,B09R6FX8LH,Jenifer,5,Happy customer!,4/19/22,"My pup loves these sticks, they can keep her entertained long enough for me to actually do some work around the house. I also like that it's not too hard so it doesn't hurt her little teeth. Will definitely order again!",Positive
1745,B09R6FX8LH,Jordan,5,Long lasting & 100% edible!,4/12/22,"I like how pliable this chew is for our pup! It had a good amount of chew time, providing lots of entertainment/distraction during a long car trip. Plus- no rawhide or plastic! 100% edible but long lasting. Will order again!",Positive
1746,B09R6FX8LH,Ice Bear,5,Love love LOVE these!,5/22/22,These were great for my puppy! She is a very heavy chewer and these gave her an outlet. It helps with her teething. We gave her one every other day. It's worthwhile and decent.,Positive
1747,B09R6FX8LH,wj,5,my dog very like the it!,4/19/22,These are a great way to keep your dog happy without the high cost.My dogs really enjoy these. Thanks N-Bone Puppy Teething Sticks for making a safe alternative!!I will definitely purchase it again.,Positive
1748,B09R6FX8LH,Yyco,5,Helpful product,5/22/22,These jumbo ones lasted longer for my dog. They don’t have a strong smell and they are easy to chew on. She runs whenever she hears the noise of the bag. Recommended!,Positive
1749,B09R6FX8LH,Carla,5,Good chew,6/19/22,My puppy loved it! She constantly wants to bite and this helps reduce that. it takes her a long time to eat and wears her out!,Positive
1750,B09R6FX8LH,Amanda M,5,Protect your shoes and keep them busy for a while,7/5/22,Perfect for teething puppies that are strong chewers. My Husky pup loves to chew things. He loves these and it takes him a while to chew them down.,Positive
1751,B09R6FX8LH,Y. A. Cervantes,5,Puppy approved,8/12/22,3-4 month puppy liked these. They helped with teething episodes when she'd start chewing on something she shouldn't be chewing on.,Positive
1752,B09R6FX8LH,HAITIAN HAO,5,My puppy loves this!,4/25/22,My puppy loves these sticks! The texture is pliable so he really enjoys playing with it and chewing. No mess at all. will definitely order again!,Positive
1753,B09R6FX8LH,David Y Wilson,5,Great for puppy teething,9/3/22,Puppy loves these however she’s eats one and it’s gone in 10-15 minutes.,Positive
1754,B09R6FX8LH,Bb23,2,Not a fan,4/27/23,"My 3 month old golden retriever would eat literally anything that is chicken flavored, but he could not care less about these sticks! Waste of money, they must not have any flavor.",Negative
1755,B09R6FX8LH,wa_adventurepack,5,Puppy loves them!,6/28/22,My puppy loves these! The hardest part is keeping my 2 year old away from them!,Positive
1756,B09R6FX8LH,GWEN HICKS,5,My baby is teething,8/20/22,She went through those teething chews so fast but she loved them.,Positive
1757,B09R6FX8LH,Victoria Knoche,5,Long lasting indeed,5/7/22,My 3 month old puppy loves these and they do last a while with her.,Positive
1758,B09R6FX8LH,Mari,5,Love it.,6/29/22,My dog loves these. It.keeps him occupied while.I clean his messes. Lol,Positive
1759,B09R6FX8LH,YangY,5,Good treats,4/25/22,Bought this for my friend's puppy. He really likes it!,Positive
1760,B09R6FX8LH,gingy and gingireen,5,My dogs like these.,6/28/22,They do not last very long though.,Negative
1761,B09R6FX8LH,ElaineC,5,Great product!,8/20/22,My dog loves it!,Positive
1762,B09R6FX8LH,Tammy R,2,Gone In no time,7/28/22,"My 9th month old Mini Golden Doodle had these gone in no time. I don't know why ""teething"" is put into the description, these are more of a treat. A teething toy is supposed to last longer. Dog loved them.",Positive
1763,B09R6FX8LH,Jessica,1,Not good for puppies,7/19/23,Out of all the bones we tried our puppies had a hard time with these. They kept getting stuck to the top of their mouths and they would choke on them.,Negative
1764,B09R6FX8LH,Crystal R.,1,Not Safe for Dogs!!!,3/17/23,"I was super excited for this to arrive for my puppy. Needless to say, this was a huge mistake.  A portion of it got lodged in the roof of her mouth between her teeth. She devoured it in minutes flat. Thankfully I was able to get it out. Now she is suffering from Diarrhea from it. DO NOT BUY!",Negative
1765,B09R6FX8LH,Catelyn Marzke,2,Don’t like,11/18/22,Lasted less that 24 hours and left my puppy’s paws and face hair pretty nasty.,Negative
1766,B09R6FX8LH,CT,1,"Big puppy has absolutely no interest in these, but…",7/23/23,…he loves the skinny ones of this brand—all flavors.,Positive
1767,B09R6FX8LH,angel musk,1,Gave my dogs diarrhea,3/23/23,Dogs love it but gave them all diarrhea.,Negative
1768,B09R6FX8LH,doc K,1,Puppy won’t touch them,4/6/23,Puppy won’t touch them,Negative
1769,B09R6FX8LH,Melissande,1,Dog does like,12/24/22,My dogs don't care for these,Negative
1770,B09R6FX8LH,Placeholder,1,Sticky and gooey,7/18/22,It was ok,Neutral
1771,B09R6FX8LH,Sara Aguilar,4,Our puppy loves them!,7/10/23,"I purchased for our 8 week old chiweenie puppy, she loves them. I was surprised how fast she can eat the entire bone. I thought they were last a bit longer. We will most likely purchase again.",Positive
1772,B09R6FX8LH,J.,5,Puppy loves them!,4/17/22,"My puppy loves these sticks, one will keep her busy for about a half hour or so.  Great treats and keeps her from chewing up other objects.",Positive
1773,B09R6FX8LH,Colleen Stephens,5,Very pleased!,4/13/22,My puppy really enjoyed her bone! It even helped keep her entertained for a bit.  I love the added health benefits and the fact that it is rawhide free. Will definitely buy again and recommend to others. Great product!,Positive
1774,B09R6FX8LH,Georgia,5,My dog loves them,12/25/22,My dog loves them but I am not sure if this is what is hurting his stomach.  We just started using them.,Neutral
1775,B09R6FX8LH,robert z.,5,Love em,11/19/22,Pup loves them,Positive
1776,B09R6FX8LH,M. Rose Walker,5,My Large-Breed Puppy Loves These!,5/5/23,"My Alaskan Malamute puppy has had quite a time with teething, but these teething sticks have helped a lot. He loves them! I’ve ordered them several times and the quality is consistent. Highly recommended!",Positive
1777,B0BFJR81WF,Handmade By Remember Me,5,My dog (and my Mom's after recommending) just love!,11/2/23,This is my go to bone when I feel as though my dog needs a treat (or a need some peace and quiet lol).  My mom's poodle loved it as well.  It lasts for days (my dog 25 lbs) and she often hides it!  This is a great choice for your dog!,Positive
1778,B0BFJR81WF,Leigh Walters,5,It does last longer than others.,10/2/23,Love that it doesn’t get slimy. My pup loves it.,Positive
1779,B0BFJR81WF,Jailyn,5,My puppy loves them,11/18/22,Unfortunately my pup already ate out the entire bone so I can’t put in any pictures but he absolutely loves these. I got one for him at a pet shop and have been bought another for him here on Amazon. It arrived on Monday and it is now Friday and he still has a small piece of it left. He loves to carry it around wherever he goes. It has lasted so long compared to other ones we have given him. WOULD DEFINITELY RECOMMEND,Positive
1780,B0BFJR81WF,Sevier90,4,Dog loves it but is going through it quick and he's just a little guy!,12/29/22,My dog loves it!,Positive
1781,B0BFJR81WF,DLR.,5,Says large dog but.,12/5/22,My puppy is 8 pounds became an alligator while teething. She has a ton of toys and exercise but I was taking brunt of teething. I got her this evening though says large dog and she loves it. Uses it to satiate he need to bite thru teething discomfort. We at my home are all very happy buying another one Bc I estimate have about two more months to go!,Positive
